XTest,sessionId,y__true,y_pred,y_prob_max
im trying to watch the walking dead on my web browser and it asks me on amctvcom to sign in to my time warner account i forgot my password and when i try and reset it it gives me an error,ID1229986700,Odc-Not Working,Login Issue,0.516807183187
a number of channels are not playing for example sny and msg,ID1229211884,Channel Issue,Channel Issue,0.61517436214
slow internet not what i paid for,ID1220422522,Speed Issue,Speed Issue,0.911355821884
just replaced my dvr now i cant schedule recordings on my phone,ID1221434076,Dvr Issue,Dvr Issue,0.491476075159
my internet not working since last saturday,ID1228792195,Internet Not Working,Internet Not Working,0.292607691801
on demand,ID1233536855,Odc-Not Working,Odc-Not Working,0.332158696218
i have an appointment and no one has shown up,ID1221275508,Appointment,Appointment,0.882026778961
 guys i would like to reset my wifi pass since i cant give access properly to one of my guests,ID1228547495,Home Wifi,Home Wifi,0.458632744834
i got locked out of my account,ID1221940140,Login Issue,Account Disabled,0.350088668145
can you activate wifi on my account,ID1223686746,Home Wifi,Home Wifi,0.0597825944883
missed appointment no call back,ID1225922603,Appointment,Appointment,0.882026778961
email not coming in,ID1223690899,Email Issue,Email Issue,0.45381142214
cable box code b101 tried unplugging the box several times still wont work,ID1224015634,Cable Box Not Working,Cable Box Not Working,0.384170902499
our internet speed is hovering around 1 mbps we asked an hour ago and it was fixed but it has since gone back down,ID1224108461,Speed Issue,Speed Issue,0.677971708775
download speed is extremely slow 38 i have restarted modem several times to no avail help,ID1223537849,Speed Issue,Speed Issue,1.44176393743
i want to know why when i turn on hbo it says sometng about ordering the channel the channel was just working yesterday and now it is not working i recently just upgraded so that i can recieve some movie channels,ID1233432841,Channel Issue,Channel Issue,0.592499572376
"we installed a new cable box and no channels appear the box display shows ""alt""",ID1222500588,Cable Box Not Working,Cable Box Not Working,0.228800510922
need to cancel tech visit,ID1222972554,Cancellation,Cancellation,-0.0174450528013
i just received instructions to get to the arris modem page but t are not working,ID1232308263,Modem Setup,Modem Setup,0.303496439344
cannot access basic tv channels ie abc nbc cbs,ID1235371801,Channel Issue,Channel Issue,0.399898792391
"i am getting ts error message over and over  ""account is locked by another session or for maintenance""",ID1220470536,Login Issue,Account Disabled,0.350088668145
when we turn on the tv is comes up with a snowy screen and the channel says analog 3  yesterday we couldnt change the channels,ID1222045604,Channel Issue,Channel Issue,0.941804964084
my phone has not been working the modem keeps blinking ts happens everytime it rains i am very unhappy with my service,ID1231304801,Phone Not Working,Phone Not Working,0.833172441102
my phone is not working for the trd time in my 2 weeks of service,ID1220582663,Phone Not Working,Phone Not Working,0.999961627558
internet is restricted to most devices on wifi,ID1236424161,Home Wifi,Home Wifi,0.15647970353
internet too slow,ID1230158210,Speed Issue,Speed Issue,0.911355821884
internet outtage and landing page,ID1229896427,Internet Not Working,Internet Not Working,0.292607691801
remote controls not working even with new batteries,ID1230023151,Remote,Remote,0.922037463607
slow speed--i was recently upgraded to earthlink ultimate 100 from 20 mbps to speeds up to 100 mbps i just ran a speed test on your website and show 834 down and 234 up why is it so slow ts is slower than my pre-upgraded speed,ID1222660773,Speed Issue,Speed Issue,1.77270134984
cannot log in forgot my password,ID1232352429,Login Issue,Login Issue,0.628693369974
want to change password on router,ID1219326134,Login Issue,Login Issue,0.628693369974
cant setup voicemail,ID1226002521,Voice Mail,Voice Mail,1.03967659568
i need to know what plan  i have with my internet,ID1229676302,Details Of Existing Plan,Internet Not Working,0.292607691801
what do i have to do to use my twc modem for wifi,ID1230054214,Modem Setup,Home Wifi,0.112432035495
activate my internet,ID1223681122,Internet Not Working,Internet Not Working,0.292607691801
can i change the number of rings  before it goes to voicemail,ID1226504487,Voice Mail,Voice Mail,1.03967659568
i up graded to turbo internet and the speed time says 2277 is that normal,ID1228942031,Speed Issue,Speed Issue,0.677971708775
my internet is super slow its at like 5 of the speed it should be,ID1232083908,Speed Issue,Speed Issue,1.62430263715
how to retrieve password,ID1228520660,Account Info,Login Issue,0.628693369974
account has been disabled can you re-acivate it,ID1224182047,Account Setup,Account Disabled,0.360854339002
upload speed is too slow,ID1231418026,Speed Issue,Speed Issue,1.83752044391
wifi completely unstable good connection for some long intervals then it totally goes away ts has been happening a lot lately so it is quite frustrating i hope you can understand i have a older routermodem i believe from yall and it is quite outdated i believe that might fix the issue but if possible if a tech could come check it out and make sure it is all set to par that would be even better thanks so much,ID1233675133,Internet Not Working,Home Wifi,0.458632744834
i need to exchange my cable box and want to know what i need to take cables remote,ID1231011242,Cable Box Not Working,Remote,0.0985471387457
just took the sppe test and my donload speed is 109,ID1236324262,Speed Issue,Speed Issue,0.922803792326
my bandwidth is moving really slow not sure if i need to get a tech out or if it is just the package internet that we have that makes it slow wch idonttnk that is the case but what can we do to speed it up,ID1232318232,Speed Issue,Speed Issue,1.07875946256
ever since updating my twc modem for free my internet speed has decreased at a large amount,ID1228498844,Speed Issue,Speed Issue,0.380707768787
it said ive been locked out of my account  the primary e-mail is sshapiro5austinrrcom and the one i use is ctbaaustinrrcom,ID1221349389,Login Issue,Account Disabled,0.350088668145
activate dta box,ID1227741958,Modem Setup,Cable Box Not Working,0.170694069502
i need assistance in log in to my email,ID1229772019,Login Issue,Email Issue,0.45381142214
upgrade slow speed,ID1231948801,Speed Issue,Speed Issue,1.83752044391
cant access my email account,ID1231688735,Email Issue,Email Issue,0.130196957683
after 6 month i still have internet prblems,ID1228377386,Internet Not Working,Internet Not Working,0.292607691801
it says my account has been disabled,ID1229912508,Account Disabled,Account Disabled,0.360854339002
 if i sign up for internet service can i start using internet today theres an outlet in my apartment and i own a modem,ID1235329029,Purchase Modem,Internet Not Working,0.0936942164497
why is my internet slow,ID1229236022,Speed Issue,Speed Issue,0.911355821884
i have been trying to use my email all weekend with no luck-ts seems to be happening a lot lately-i am trying to delete messages etc,ID1233065681,Email Issue,Email Issue,0.45381142214
internet connection goes off and on every few minutes,ID1228117061,Internet Not Working,Internet Not Working,0.292607691801
wifi is not working,ID1226981939,Home Wifi,Home Wifi,0.458632744834
i would like to reschedule an installation appointment,ID1223038528,Appointment,Appointment,0.882026778961
has twc come to fix my external internet connection yet still intermittently slow,ID1233712108,Speed Issue,Speed Issue,0.911355821884
trying to pay my bill online but locked myself out of my account,ID1229622820,Account Disabled,Account Disabled,0.350088668145
outgoing caller id  i have been informed that the name on my account is not correct when appearing on someones caller id,ID1230257572,Caller Id,Caller Id,0.899809829687
i just exchanged a cable boxes  i was told it would take 15-20 minutes to be active  it has been 25 minutes and there is still notng  what further steps need to be taken to ensure activation of the new box,ID1235954473,Cable Box Not Working,Cable Box Not Working,-0.00749506914985
i recently received a notice from twc that my internet svc was automatically being upgraded to 100 mbps download speeds in my area  for the past week or two i was enjoying these speeds and suddenly today i tested my speeds on ookla and intially only got 2mbps download and 7 upload  so i rebooted my modemrouter and contacted support earlier we did some tests but my speed is still less than half of what it was last week and my last test results were download speed 41790 kbps 52238 kbsec,ID1221472682,Speed Issue,Speed Issue,0.560780046372
wifi not working,ID1223793835,Home Wifi,Home Wifi,0.458632744834
what is the download speed offered by twc at my address at 10920 england place el paso tx 79934,ID1226590202,Speed Issue,Speed Issue,0.922803792326
i am not receiving advertised speeds  is there an issue in the area  if not why are services degraded -- ts has been going on for some time now,ID1219372979,Speed Issue,Service Availablity,0.120297661344
i cant go online my password isnt being accepted why,ID1229891513,Login Issue,Login Issue,0.628693369974
programming volume control for aux device on remote control,ID1232581011,Remote,Remote,0.922037463607
i was given authorization to use my arris tg1672 router i get on the wifi signal but it says no connection,ID1236220719,Home Wifi,Home Wifi,0.458632744834
it wont let me watch all the live tv channels on my computer it is saying that im away from home im in my own house,ID1221257968,Channel Issue,Channel Issue,0.399898792391
my account has been disabled,ID1229656848,Account Disabled,Account Disabled,0.360854339002
some of the remote keys are not working can i take the remote to a full service location and exchange it for a properly working one,ID1219743275,Remote,Remote,0.922037463607
cannot access modems web interface to upgrade modem,ID1232028299,Modem Issue,Modem Setup,0.303496439344
by any chance are you able to help me locate my cable internet email that is requested when you try to download mcafee,ID1236059102,Email Issue,Anti Virus,0.101394752592
download speed is slow can you reset my internet,ID1235500151,Speed Issue,Speed Issue,1.62430263715
internet connectivity issue,ID1228348954,Internet Not Working,Internet Not Working,0.292607691801
my power shut off and now that its back on i cant get the cable box to regoot  any suggestions,ID1221437259,Cable Box Not Working,Cable Box Not Working,0.278938070786
is the max speeds are in my area yet,ID1230326713,Speed Issue,Service Availablity,0.120297661344
my internet is inconsistent ,ID1223765692,Internet Not Working,Internet Not Working,0.292607691801
what is my smtp server name for an application to directly email out bound,ID1224959314,Email Issue,Email Issue,0.45381142214
phone wont let me complete calls to mexico,ID1224133730,Phone Not Working,Phone Not Working,0.558739381306
for many months channel 8 has extremely poor reception  all other channels are perfect only channel 8 and it is independent of the tv connected all tvs have poor ch8 reception - very grainy,ID1222936917,Channel Issue,Channel Issue,0.680379764134
tv channels not showing up on screen,ID1223246601,Channel Issue,Channel Issue,0.399898792391
having speed issues,ID1230711614,Speed Issue,Speed Issue,0.922803792326
why did my wifi stop working,ID1223707988,Home Wifi,Home Wifi,0.458632744834
i got a notice saying i was upgraded to the ultimate 100 internet with up to 100 mbps speed but my speed test is showing 32 mbps on average,ID1225178296,Upgrade Plan-Internet,Speed Issue,0.881377229254
why cant i log in to my account it says my account has been disabled,ID1231355200,Account Disabled,Account Disabled,0.243243502712
i want o know if is possible to get an appointment more sooner than next friday,ID1223175207,Appointment,Appointment,0.882026778961
the online twc says my account has been disabled and i need to see my online account information,ID1233323476,Login Issue,Account Disabled,0.243243502712
i just picked up the modem  i need to arrange an appointment for installation,ID1229011802,Modem Setup,Appointment,0.620667206037
no dial tone,ID1231923980,Dail Tone Issue,Dail Tone Issue,0.493769733454
trying to find the password to my router,ID1227630424,Modem Setup,Login Issue,0.628693369974
locked out of internet access,ID1222063160,Login Issue,Account Disabled,0.0130193670001
box and remote not working properly,ID1236478887,Remote,Remote,0.50047928064
cable box is dead,ID1228661968,Cable Box Not Working,Cable Box Not Working,0.278938070786
can i program my remote ursu-8700l to go to a default station when i turn on tv,ID1225999751,Remote,Remote,0.549335196423
i cant connect my laptops and home systems to the wifi but i can connect my phones,ID1233532771,Home Wifi,Home Wifi,0.458632744834
i am an nba league pass subscriber but when i attempt to tune in the nba league pass hd channels i receive the message that the channels are currently unavailable and to try again later  how can i view the nba league pass nba channels,ID1224772556,Channel Issue,Channel Issue,0.61517436214
channels,ID1221444806,Channel Issue,Channel Issue,0.61517436214
want to change my password,ID1236125087,Login Issue,Login Issue,0.628693369974
is there a way to manually reset my box to get the channels i just upgraded to having,ID1235173821,Channel Issue,Channel Issue,0.143681722245
i have a wifi router that i do not know how to hook up,ID1223410358,Home Wifi,Home Wifi,0.458632744834
had service set up last week phone internet cable  phone would dial out but would not ring anywhere in the house  ts morning there is no phone service  no dial tone  when i dial the number from my cell phone it says its not a working number,ID1233109401,Phone Not Working,Phone Not Working,-0.0310119142044
twc account has been locked out login is wilsegurayahoocom,ID1225103497,Login Issue,Account Disabled,0.350088668145
changing or resetting wifi pw,ID1236174037,Wifi Password,Home Wifi,0.458632744834
where is the passcode for my modem located,ID1235207885,Modem Setup,Modem Setup,0.303496439344
can i set my voicemail from another phone,ID1231000783,Voice Mail,Voice Mail,0.727353817523
remote,ID1233357277,Remote,Remote,0.922037463607
internet lagging and having poor performance again,ID1219977825,Speed Issue,Internet Not Working,0.292607691801
my security system says i dont have braodband connection but im on the internet the power went out earlier  and not my netgear is open to the public,ID1223360427,Internet Not Working,Internet Not Working,0.292607691801
channels not loading on my mac,ID1229965205,Channel Issue,Channel Issue,0.61517436214
channel guide not updating,ID1223688250,Channel List,Channel Issue,0.447453393481
my connection is not the speed i am paying for,ID1231676321,Speed Issue,Speed Issue,0.922803792326
do we need to have a wifi router with the 50 mbps service,ID1221237475,Modem Setup,Home Wifi,0.458632744834
searcng for channels,ID1233120187,Channel Issue,Channel Issue,0.61517436214
i am unable to verify my new modem please let me know what i can do,ID1223539128,Modem Setup,Modem Setup,0.303496439344
forgot username and password to get on from my computer,ID1226774713,Login Issue,Login Issue,0.628693369974
wifi light is not on from morning,ID1224005829,Home Wifi,Home Wifi,0.458632744834
locked out of account,ID1222416983,Account Disabled,Account Disabled,0.350088668145
whats my password,ID1228536271,Login Issue,Login Issue,0.628693369974
is internet having problems in my area,ID1226127823,Internet Not Working,Service Availablity,0.00069671740602
why is my upload speed 574 i pay for extreame internet,ID1229209600,Speed Issue,Speed Issue,0.677971708775
my internet is working very slow,ID1233182349,Speed Issue,Speed Issue,0.911355821884
my newly reset twc password is not working,ID1231336187,Login Issue,Login Issue,0.628693369974
no internet access,ID1236225343,Internet Not Working,Internet Not Working,0.292607691801
since the rain yesterday im not getting many channels,ID1222025709,Channel Issue,Channel Issue,0.61517436214
box doesnt work,ID1232059350,Signal Issue,Cable Box Not Working,0.170694069502
received and installed new modem now when trying to access my viking gate controller it rings busy   my gate controller can still ring the home phone and i can open my gates but when trying to access the controller by dialing  it rings busy so i cant open the gates  ts was not a problem with the old modem  the software in the gate controller was updated last year so its not the gate equipment,ID1226582215,Modem Setup,Modem Setup,0.0851962239227
my log is disabled how do i enable it also i would like to watch a channel online - is that possible,ID1224196144,Login Issue,Channel Issue,-0.0308003983783
i seem to have forgotten my user name and password combo i want to activate my replacement cable box,ID1228115546,Modem Setup,Cable Box Not Working,-0.0375169076566
i picked up the easy connect equipment today but there is still no internet,ID1223354867,Internet Not Working,Internet Not Working,0.292607691801
how fast is my internet,ID1229165849,Speed Issue,Internet Not Working,0.292607691801
cant order movies on demand keep getting currently unavailable,ID1236359093,Odm,Odm,0.802958343927
qvc channel 33 is not working  pls let me know why  thanks,ID1232089131,Channel Issue,Channel Issue,0.447453393481
how ot block a incoming call,ID1233384684,Block Calls,Block Calls,0.625483775264
is there a way to automatically block an international number,ID1230730716,Block Calls,Block Calls,0.625483775264
forgot my username and password,ID1231031805,Login Issue,Login Issue,0.628693369974
does twc provide in my area,ID1222661436,Purchase Modem,Service Availablity,0.120297661344
forgot password,ID1233631581,Login Issue,Login Issue,0.628693369974
my email says that it has been suspended whenever i try to login  to fix ts situation do i need to reset my password,ID1233510665,Login Issue,Login Issue,0.132503969371
user name  password,ID1224486562,Login Issue,Login Issue,0.628693369974
very slow connectivity,ID1223801964,Speed Issue,Speed Issue,1.16555859425
i upgraded my internet to extreme and it was activated 2 days ago but my speeds are still slow,ID1224985678,Upgrade Plan-Internet,Speed Issue,0.911355821884
i have forgotten the password to my wireless modem how do i reset it,ID1231532115,Login Issue,Login Issue,0.0166151921824
internet is slow,ID1233532212,Speed Issue,Speed Issue,0.911355821884
i want to be compensated for the troubles that i have faced with your wifi connection over the past few weeks,ID1229286242,Home Wifi,Home Wifi,0.458632744834
apparently dont remember password or user name,ID1231925036,Login Issue,Login Issue,0.628693369974
what is the differrenceim trying to select a network for a ipad  but there is two of them with the name of my wifi with the difference tha one also says 5g i would like to know what different bout them two,ID1231266890,Phone Setup,Home Wifi,0.458632744834
internet speed,ID1228543542,Speed Issue,Speed Issue,0.677971708775
cant set my password,ID1237005091,Login Issue,Login Issue,0.628693369974
why is my internet speed so slow for last 3 days,ID1229496127,Speed Issue,Speed Issue,1.62430263715
i forgot my password,ID1222122145,Login Issue,Login Issue,0.628693369974
internet connection not working properly,ID1221869052,Internet Not Working,Internet Not Working,0.292607691801
i forgot my password,ID1233640865,Login Issue,Login Issue,0.628693369974
mcafee download,ID1227297574,Anti Virus,Anti Virus,0.504918500449
i forgot my password to log in to view my account online,ID1228953614,Login Issue,Login Issue,0.516807183187
im having limited access to the internet,ID1228498029,Internet Not Working,Internet Not Working,0.292607691801
modem,ID1230210864,Modem Setup,Modem Setup,0.303496439344
dvr manager is not recognizing my dvr,ID1222461244,Dvr Issue,Dvr Issue,0.949279307964
account disabled,ID1229225862,Account Disabled,Account Disabled,0.360854339002
very bad speed,ID1236368358,Speed Issue,Speed Issue,0.922803792326
what channel is cozi on,ID1225015235,Channel Issue,Channel Issue,0.447453393481
we are always getting a message about channels being currently unavailable,ID1226995591,Channel Issue,Channel Issue,0.61517436214
"i added a stb earlier today now both my boxes dispaly ""to receive ts channel call customer care",ID1231907747,Channel Issue,Channel Issue,0.447453393481
the caller id is not working i dont see incoming calls,ID1235393714,Caller Id,Caller Id,0.717189509795
how can i watch amc channel on my laptop,ID1220006353,Channel Issue,Channel Issue,0.447453393481
i am trying to access the web-interface for my new modem to setup the wireless settings,ID1226203217,Modem Setup,Modem Setup,0.303496439344
how to add a password,ID1223573307,Account Setup,Login Issue,0.628693369974
need help connecting to internet,ID1233639650,Internet Not Working,Internet Not Working,0.292607691801
can i make calls to mexico for free with my actual plan,ID1228550064,Details Of Existing Plan,Phone Not Working,0.281073712832
channels,ID1223208164,Channel Issue,Channel Issue,0.61517436214
add modem,ID1228517013,Purchase Modem,Modem Setup,0.303496439344
phone not working,ID1222495834,Phone Not Working,Phone Not Working,0.999961627558
i am paying for gh speed internet - i am receiving speeds of less than 10  why and if you are not going to provide the service as advertised i want a refund,ID1223174438,Speed Issue,Speed Issue,0.677971708775
wifi not working c,ID1221676881,Home Wifi,Home Wifi,0.458632744834
how to down load mcafee,ID1235447542,Anti Virus,Anti Virus,0.504918500449
"cant remember my correct password to get into my email account  i am at work and my place of employment has the ""i forgot my password"" blocked so i cant access it the link",ID1231483383,Login Issue,Login Issue,0.493921580336
i dont have a dial tone on my phone,ID1224172722,Dail Tone Issue,Dail Tone Issue,0.304427752071
twc online account locked out,ID1230971727,Account Disabled,Account Disabled,0.350088668145
internet speed is very slow,ID1232300769,Speed Issue,Speed Issue,1.62430263715
intermittent internet connection slow browse,ID1223449791,Speed Issue,Speed Issue,0.911355821884
having internet problems,ID1222286442,Internet Not Working,Internet Not Working,0.292607691801
when is time warner increase the internet speeds,ID1226884573,Speed Issue,Internet Not Working,0.292607691801
cant join wifi network,ID1224186494,Home Wifi,Home Wifi,0.458632744834
wifi,ID1224147604,Home Wifi,Home Wifi,0.458632744834
i received a letter and email regarding upgrades to faster speed internet service in our area  i filled out the required information and t said a faster speed router would be sent in two weeks  ts was about five weeks ago  how can i check on ts,ID1221757485,Modem Setup,Speed Issue,0.202301886275
more than one email,ID1223810998,Email Issue,Email Issue,0.45381142214
some of the buttons on our tv remote stopped working can we just trade it in for another one,ID1225983568,Remote,Remote,0.549335196423
i have speed issues,ID1221457399,Speed Issue,Speed Issue,0.922803792326
we have two houses and i wanted to send the internet signal to the other house,ID1229825472,Modem Setup,Internet Not Working,0.292607691801
i cant sign in to twc wifi hotspots,ID1224776028,Login Issue,Home Wifi,0.458632744834
my cable wont work i get no channels aside from ny 1,ID1228528100,Cable Issue,Channel Issue,0.29117159469
can i watch channel 323 on computer outside my home network,ID1235880939,Streaming,Channel Issue,0.447453393481
email does not work,ID1236106216,Email Issue,Email Issue,0.45381142214
i need to replace a defective remote control and spoke to an agent yesterday she gave me the address of an equipment return store on technology blvd and i cant find any information on it online i am trying to find out their hours mon-sun,ID1223199813,Remote,Remote,0.0861448222335
my account is locked too many attempts,ID1228145629,Account Disabled,Account Disabled,0.350088668145
"yesterday my computer was hacked  i have restored the computer with the help of microsoft  the hacker encrypted email messages  microsoft instructed me to delete everytng as there is no way to recover emails  i want to look at mail using rr  i changed my password--everytng ok with my id  my husband needs to change s password but cannot remember the answer to the security code question ""what is your favorite movie""  can you help me or m somehow find out the answer",ID1224117746,Email Issue,Login Issue,0.308541210064
"no channels below 21  screen says ""to receive ts channel call customer care",ID1233515779,Channel Issue,Channel Issue,0.30755253186
what is the password for the admin login,ID1231281618,Login Issue,Login Issue,0.628693369974
internet speed not up to standard,ID1219180947,Speed Issue,Speed Issue,0.677971708775
forgot password saying my username is incorrect,ID1232316581,Login Issue,Login Issue,0.628693369974
why is my internet so slow,ID1227134323,Speed Issue,Speed Issue,0.911355821884
how do i download the free mcafee with tom warner cableinternet,ID1232235282,Anti Virus,Anti Virus,0.504918500449
how do i watch a show i recorded with dvr,ID1221781747,Dvr Issue,Dvr Issue,0.949279307964
for the past two mornings we have not had internet we try rebooting the modem but it doesnt help the service does eventually work later in the day could the modem be intermittently not working or could the weather be a factor,ID1226600026,Internet Not Working,Modem Setup,0.0548133050594
slow speed,ID1219202845,Speed Issue,Speed Issue,1.83752044391
tech just left after fixing a new cable modem speed issue im wondering what to expect to see on the twccomspeedtest,ID1222101903,Speed Issue,Speed Issue,0.109841541769
wifi not connecting,ID1235350944,Home Wifi,Home Wifi,0.458632744834
i need you to hard reset my box,ID1235142767,Return Box,Cable Box Not Working,0.170694069502
i have the ultimate 100 plan yet the wireless lights on my new modem are not functioning and i cant access it wirelessly in my home,ID1232125304,Home Wifi,Modem Setup,0.303496439344
very very slow internet,ID1233517781,Speed Issue,Speed Issue,0.911355821884
my dvr displays app on it what should i do,ID1221916915,Dvr Issue,Dvr Issue,0.349053251434
my account is locked,ID1229637291,Account Disabled,Account Disabled,0.350088668145
" i moved last year from 116 meigs street apt 1 rochester ny 14607 to 45 charlotte street apt 1 rochester ny 14607 we were told at the time that time warner was not available for our location we settled for taking over the previous tenants dish contract and using frontier for internet to say the least t have been awful so i saw an internet ad and tried to see if it was now available i put in my address of 45 charlotte street  apt 1 rochester ny 14607 and it brought up ""did you",ID1230709815,Service Availablity,Internet Not Working,0.292607691801
if i buy a new tv will i be able to set the dvr that i have to it or will i have to have a service man come to my house,ID1228411730,Dvr Issue,Dvr Issue,0.51052253593
i am trying to install the new modem i received from time warner it gives me a string of numbers to key in to access your modems web interface but it doesnt load,ID1228527318,Modem Setup,Modem Setup,0.303496439344
on turbo plan but download speed poor,ID1236095821,Speed Issue,Speed Issue,0.922803792326
trying to reset my on line password to watch espn 3,ID1233591395,Login Issue,Login Issue,0.628693369974
can you help me activate my new modem from time warner,ID1234542499,Modem Setup,Modem Setup,0.303496439344
we have an appt for an installation on tuesday nov 25 for a new dvr boxwe need to cancel the appt   i will call at a later date to reschedule if we decide to take the offer,ID1232652116,Cancellation,Dvr Issue,0.255386070464
we recieved new modem from time warner nd our speed has not increased by much it said up to 100 mbps but we are only at about 31 mbps,ID1226200383,Speed Issue,Speed Issue,0.451164015809
modem,ID1223721762,Purchase Modem,Modem Setup,0.303496439344
have sbg6580 that drops during wireless internet speed test  got any suggestions,ID1232347194,Speed Issue,Speed Issue,0.677971708775
why is my account disabled,ID1228444444,Account Disabled,Account Disabled,0.360854339002
i cant set up my email on my phone,ID1220002527,Email Issue,Email Issue,0.0855610098136
i have tried to connect to the sec+ channel by computer but it keeps telling me time warner does not support it is ts true if so why not,ID1233425744,Channel Issue,Channel Issue,0.447453393481
i ordered a new internet modem through twc a week ago and i have not received any tracking info email said it would take 2-4 days can you check the order,ID1222498993,Purchase Modem,Order Status,0.173137236113
caller id doesnt show up on tv,ID1229150373,Caller Id,Caller Id,0.843055172938
need to replace the remote for my set top box,ID1232333554,Remote,Remote,0.50047928064
cbs is out of sync all other channels are fine,ID1228564132,Channel Issue,Channel Issue,0.61517436214
internet speed,ID1234568501,Speed Issue,Speed Issue,0.677971708775
are you having email problems at the moment  smtp-serveraustinrrcom,ID1230840804,Email Issue,Email Issue,0.45381142214
no internet signal,ID1228483709,Signal Issue,Internet Not Working,0.292607691801
i just got the new gh speed and its slower than before wtf,ID1222695551,Speed Issue,Speed Issue,0.922803792326
forgot password,ID1224724849,Login Issue,Login Issue,0.628693369974
i use my internet for gaming and am constantly having latency and lag issues so much that i get booted from my games,ID1221480742,Speed Issue,Internet Not Working,0.292607691801
i have internet services with twc  i have my own modem i beleive my modem needs to update the firmware how do i update it if im using my own modem,ID1229041684,Modem Setup,Modem Setup,0.152204833558
internet speed check,ID1224207113,Speed Issue,Speed Issue,0.677971708775
what is the entire channel lineup for cable service in dallas 75201,ID1223044155,Channel List,Channel Issue,0.188178170778
phone is not working but internet is,ID1223103069,Phone Not Working,Phone Not Working,0.600092584331
having troubles with my wifi,ID1236043842,Home Wifi,Home Wifi,0.458632744834
how do i change and protect my wifi passowrd,ID1225805941,Home Wifi,Home Wifi,0.458632744834
i cannot go online on my wifi,ID1235864063,Home Wifi,Home Wifi,0.458632744834
i have a netgear n750 router will that work with your internet or do i need sometng else,ID1219703970,Modem Setup,Internet Not Working,0.292607691801
it says that the account was disabled,ID1226231849,Account Disabled,Account Disabled,0.360854339002
my phone is not working  i tried to login to check status and i cannot login,ID1232224974,Phone Not Working,Phone Not Working,0.999961627558
i am trying to reset my password to log in online and it will not accept my user id,ID1219324636,Login Issue,Login Issue,0.310612028901
why are my local channels missing from my dvr-hd,ID1219790475,Channel Issue,Dvr Issue,0.19782414368
activate internet online,ID1223685715,Internet Not Working,Internet Not Working,0.292607691801
not getting upgraded speed,ID1221195191,Speed Issue,Speed Issue,0.922803792326
my on demand isnt working im getting error 032,ID1236409345,Odm,Odc-Not Working,0.332158696218
i bought my own modem with wifi how do i connect to twc,ID1219305988,Modem Setup,Home Wifi,0.112432035495
i am looking to see if you are showing the england v new zealand rugby game in the uk that starts at 930am est today staurday do you have it on a pay per view channel thks jon,ID1223537553,Channel Issue,Channel Issue,0.447453393481
i received the new modem but my speeds have gotten slower  tell me what internet speed i am currently paying for,ID1230601388,Speed Issue,Speed Issue,0.380707768787
just got disconnected from a level 2 tech need a support visit from a tech to fix ts crappy internet,ID1221376940,Internet Not Working,Internet Not Working,0.292607691801
channel 11 the cw does not work can you please fix ts,ID1222664668,Channel Issue,Channel Issue,0.447453393481
when i login i get an error saying my account has been disabled,ID1228084844,Login Issue,Account Disabled,0.360854339002
cant check email,ID1229303331,Email Issue,Email Issue,0.45381142214
my wifi signal continues to drop on me how do i fix it,ID1226172057,Home Wifi,Home Wifi,0.458632744834
my phone has stopped workingno dial tone,ID1220006669,Phone Not Working,Dail Tone Issue,0.304427752071
my wifi is screwing up why,ID1224169300,Home Wifi,Home Wifi,0.458632744834
uploading speed is too slow,ID1232285191,Speed Issue,Speed Issue,1.83752044391
i need to cancel my service,ID1222595515,Cancellation,Cancellation,-0.0174450528013
box will not turn on,ID1237074858,Cable Box Not Working,Cable Box Not Working,0.170694069502
had recent change to service and was told i can exchange one of my digital boxes for a dvr,ID1220456087,Dvr Issue,Dvr Issue,0.391116534154
forgot my password and dont know how to access it,ID1221641185,Login Issue,Login Issue,0.628693369974
my account has been disabled,ID1224605609,Account Disabled,Account Disabled,0.360854339002
im having trouble logging in using my twc id and password,ID1236282939,Login Issue,Login Issue,0.147017896015
internet not working,ID1231561104,Internet Not Working,Internet Not Working,0.292607691801
we had a power outage in our neighborhood and internet access hasnt restored,ID1231467312,Internet Not Working,Internet Not Working,0.292607691801
no low channels on box,ID1233529873,Channel Issue,Channel Issue,0.143681722245
spping information on replacement modem,ID1230758387,Return Box,Modem Setup,0.303496439344
modem is not at full speed,ID1228540022,Speed Issue,Speed Issue,0.451164015809
slow download,ID1222400247,Speed Issue,Speed Issue,1.16555859425
i used to be able to access my modem through a browser by typing1921681001 - now that just gives me a usernamepassword field and notng else i need to get data about my modems performance but dont know how to do it,ID1228502670,Login Issue,Modem Setup,0.303496439344
my internet wont work,ID1235266262,Internet Not Working,Internet Not Working,0.292607691801
changes to channel guide,ID1228371072,Channel List,Channel Issue,0.447453393481
i contacted an agent on wednesday about increasing my speed and it hasnt been done when will ts take effect,ID1220083148,Speed Issue,Speed Issue,0.922803792326
hbo and showtime on demand not working,ID1225805945,Odc-Not Working,Odc-Not Working,0.41730364564
adding cable box,ID1223733200,Cable Box Not Working,Cable Box Not Working,0.278938070786
what is the internet speed at my house 5203 scout island circle south austin tx 78731,ID1229440408,Speed Issue,Speed Issue,0.677971708775
i live in garland tx channel 76 bravo channel keeps freezing up it only does it on the tv that has a cable box attached to it can i get a repair person to come out and replace my cable box it has been doing it for a couple of weeks now,ID1235902952,Channel Issue,Cable Box Not Working,-0.0428531946647
