,Account Disabled,Account Info,Account Setup,Add Ons,Additional User,Anti Virus,App Issue,Appointment,Bill Explaination,Bill Related,Block Calls,Cable Box Not Working,Cable Issue,Call History,Caller Id,Cancellation,Change Package,Channel Issue,Channel List,Chhange Address - My Move,Dail Tone Issue,Details Of Existing Plan,Digital Adapter,Dvr Issue,Email Issue,Home Wifi,Internet Not Working,Login Issue,Make Payment,Modem Issue,Modem Setup,Multiple Tv,Odc-Not Working,Odm,Online Tv Issues,Order Status,Payment Status,Phone Cancellation,Phone Not Working,Phone Setup,Plan Explaination,Purchase Modem,Receving Bill - Paper&Paperless,Refund,Remote,Return Box,Service Availablity,Service Issue,Signal Issue,Smart Tv,Speed Issue,Streaming,Tv Not Working,Tv Setup,Twc Id,Update,Upgrade Plan-Internet,Voice Mail,Wifi Password
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Phone Not Working,-1.00164470878,-0.998557859855,-1.07670153193,-0.999941891311,-1.00000550131,-1.1594544112,-0.999765970332,-0.997782674505,-1.00343774122,-1.10635966071,-1.01071980337,-1.18213157252,-0.999712366303,-0.999983315978,-1.00575426744,-0.999803770427,-0.999827191878,-1.01964225642,-1.01093829625,-0.999843645469,-1.12134752176,-0.99979569825,-0.999898825377,-0.999816493883,-0.997634492151,-0.999211219738,-1.03921205131,-0.99549213206,-0.999864286673,-1.05438301833,-1.47697386284,-1.01303939506,-0.999785766714,-1.0125179019,-1.00768297297,-1.00182976681,-0.999959452454,-1.02667167492,0.999961627558,-0.999083503693,-1.00550095308,-1.1244161376,-0.999961549472,-1.02604475931,-1.01936252067,-1.31118614643,-1.1708278358,-0.997190754019,-1.0334214464,-1.00000842649,-1.01099947196,-1.00347124007,-1.0905220864,-1.00604864594,-0.999839466914,-0.999700180634,-1.04990890156,-0.999614327479,-1.03880315595
Modem Setup,-2.13451729519,-0.999092502924,-0.996850716227,-1.00267600706,-1.06260987243,-0.996374242512,-1.0536543293,-0.98052824556,-0.998796502652,-0.989751640585,-1.04618001133,-1.15875581004,-1.68711158133,-0.999997915796,-1.2471653024,-1.0397407578,-1.00111546854,-1.04238314763,-1.12083844016,-1.00000570589,-1.0505126857,-0.993880985016,-1.00000420342,-1.23130060532,-1.29695249957,-0.993842341599,-0.975721945191,-1.09491615351,-1.02711727522,-0.921523350964,0.303496439344,-1.00956523802,-0.999979923807,-1.02703179034,-1.03428215702,-0.988711893562,-1.00094883645,-1.11117286458,-0.983603537083,-1.0342480847,-0.977148790875,-0.670818328715,-0.999999384247,-1.01316770039,-1.04643866011,-0.974885823618,-2.48863200918,-0.969482883195,-0.982615809672,-1.16433188223,-0.927698810402,-1.02539222219,-1.19378810513,-1.17016106916,-1.26887679607,-1.00481415444,-0.984728623527,-1.7094556959,-0.999356900683
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Dvr Issue,-0.994712767879,-1.1067576709,-1.09283360329,-0.999979982339,-0.999994079945,-1.01194246057,-1.76016390541,-1.92717004006,-1.0374452618,-1.00366050875,-1.34918201006,-1.8663903821,-1.02410489938,-1.07033691117,-1.02815786928,-1.02453616118,-1.01205847896,-0.990590449398,-1.17915853773,-1.29194814178,-0.999992164677,-0.98673525628,-0.9999746158,0.949279307964,-1.00111978495,-1.35332455163,-0.999022305954,-1.43118230382,-1.01227741302,-1.06122942153,-0.987349036802,-1.00000642093,-1.69584863666,-0.979203952466,-1.01391396839,-0.999198913803,-0.998977763621,-1.00000075676,-1.4177937991,-1.07995581316,-1.09075309741,-1.13169142186,-0.999980937436,-1.0459533381,-1.42036830122,-1.30199197204,-0.964211896018,-1.04039992924,-1.05792817125,-1.00187833604,-1.6316345705,-1.02322072914,-1.19786348504,-0.969608776751,-0.999988743302,-1.02616748573,-1.032715576,-0.999836666714,-1.01647292594
Login Issue,0.16681895289,-1.0710115262,-1.03277691751,-1.002711589,-1.00714001319,-1.53645861279,-1.37509389502,-1.39878234574,-1.10859610932,-1.03814651305,-1.00367555093,-1.52937954449,-1.65553775894,-1.02967850115,-1.36161580177,-1.01331562571,-1.02546709287,-1.26484334333,-1.00502674902,-1.00650176382,-1.00166918591,-1.01661754918,-1.00446316749,-1.68903956419,-1.48877525405,-1.04059347409,-1.39843726175,0.169297254054,-1.19828405588,-1.05465904586,-1.04277647619,-1.00064046261,-1.00933600414,-1.40910075173,-1.1581065095,-1.01137418674,-1.01365102041,-1.00632335258,-1.36258679937,-1.11192706821,-1.11521095206,-1.25895970155,-1.00771411958,-1.00577157893,-1.05188848153,-1.30934371872,-1.18783134105,-1.08553467309,-1.15801205906,-1.00366401236,-1.07379660305,-1.0803416995,-1.22060358571,-1.33150141292,-1.38944964407,-0.998558562502,-1.0530830171,-1.41656465895,-0.997743099558
Speed Issue,-1.67823249144,-1.23860667564,-1.07139549131,-1.00294487935,-1.07650885068,-1.0146230022,-1.03471021432,-1.70932858288,-1.14115969129,-1.14957654992,-1.08401469373,-1.45749123603,-1.52289863844,-1.20902436844,-1.06710031636,-1.00914973443,-1.03509969791,-1.09675599096,-1.12611955416,-1.0080191769,-1.6590295273,-1.00337814969,-1.00470055809,-1.10967627227,-1.06994424294,-2.00344867879,-1.54633846291,-1.37484308852,-1.22411938459,-1.05026671116,-2.03246825972,-1.00949629097,-1.07455142877,-1.82008154131,-1.01200541124,-1.00815048695,-1.00277450809,-1.04962837222,-1.32411586858,-1.1814689997,-1.0064924919,-1.16306997551,-1.00877509046,-1.02190064402,-1.27549002011,-1.53776446658,-1.55021536963,-1.06738114061,-1.14038337693,-1.00197183643,1.62430263715,-1.00544019053,-1.12391386528,-1.11978195402,-1.13071196522,-1.06201013888,-0.973660241081,-1.01304206163,-1.10557446996
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Account Disabled,-0.181305749541,-0.945495646031,-1.18269722214,-1.00117725053,-1.00082212683,-1.00788225852,-1.28966847936,-1.04107755229,-1.00378392194,-1.01365351141,-1.61680412916,-1.09802386569,-1.0071361279,-1.04011038194,-0.904681960977,-1.01544620581,-1.00969996924,-0.953253938082,-1.08710068709,-1.21605200082,-1.00646811995,-1.01140507927,-1.00244634854,-1.40363268485,-1.52070253942,-1.01805775307,-1.05873887489,-0.451473531383,-1.02230050931,-0.99190200012,-1.00962425246,-1.00035398251,-1.00591302952,-1.02124336019,-1.16241373797,-1.0045554368,-1.00158384615,-1.003954648,-1.36646024535,-1.00422737041,-1.043637337,-1.168728819,-1.00103634598,-1.00064626489,-1.02678873105,-1.30199197204,-1.02257820489,-1.01458906223,-1.1153056197,-1.00171391625,-1.05170416265,-1.07175782124,-1.11331013948,-1.07872302888,-0.678149089376,-1.04744028721,-1.00876254998,-0.998145711893,-1.07461527682
Login Issue,-0.575578337206,-0.626920125706,-0.855398533076,-1.00114247997,-0.999660077108,-2.07228038782,-1.74096914294,-1.62975496054,-1.20046236402,-0.974998509856,-0.99997231222,-1.4902470581,-1.74800332732,-0.99999547177,-1.23171085191,-0.986846029223,-1.03015469434,-1.50621338422,-0.991530111704,-0.98865210638,-0.999999549918,-0.988251825818,-0.99999807993,-1.03978082986,-0.923188876731,-1.03104128178,-0.992105076996,-0.331283804003,-0.975629446832,-1.17011262172,-0.973507140814,-1.00000649326,-0.99696173089,-0.998930857016,-0.991546188957,-1.00560982234,-0.999560096063,-1.01181378387,-1.50498359773,-1.00212119306,-1.10293111151,-0.998007376515,-0.999996530258,-1.00117423238,-1.04674340876,-1.30199197204,-1.24086633298,-0.991925845491,-0.993877355839,-1.00108137204,-0.966533671431,-0.996082415862,-1.19844902693,-1.40871973895,-1.24267767543,-0.91648979452,-1.04118894044,-1.8458955356,-0.998556716584
Email Issue,-0.858534273994,-0.74451385183,-0.910670849487,-1.00860005622,-1.0006720927,-1.68185760202,-2.04297168273,-1.42960792038,-1.14120365502,-0.98406356638,-1.72455000503,-1.80248868896,-1.89066401339,-1.06655844659,-1.31378531567,-0.992418993064,-1.0255200439,-1.83581143545,-0.993353745705,-1.47856404077,-1.00100224542,-1.00420895938,-1.00267365248,-1.11199555831,0.130196957683,-1.01739926335,-1.05042275736,-0.481567789716,-1.00876964327,-1.15970406815,-1.04067932513,-1.00038862191,-1.00218107128,-1.23835368379,-1.00213297433,-1.00698520917,-1.001449209,-1.03717167676,-1.32593750516,-0.981254615631,-1.10775372787,-1.01359967163,-1.06450726015,-1.00266516721,-1.0346578222,-1.7113747567,-1.29783533503,-1.06054916299,-1.09843717228,-1.04646415149,-1.41635662823,-1.00602742164,-1.15450793019,-1.29550563821,-1.1475159168,-0.888558019188,-1.05425357672,-1.54277886895,-1.05946552482
Login Issue,-1.00258358428,-0.998719158792,-0.944489000178,-0.999994392811,-1.0118272674,-0.999976668037,-1.06418534524,-1.03601438303,-1.00826873179,-1.07089568664,-0.999982449485,-1.40587331612,-1.56325276355,-1.05766885423,-1.34051468641,-1.02565143288,-1.00000053039,-0.996527559263,-0.997081092326,-1.00196739753,-1.00000364244,-1.01728954543,-0.999995958843,-1.42432803041,-1.95406417643,-0.993365347235,-1.59618703211,0.628693369974,-1.40081125927,-1.15819348854,-0.922563209846,-1.00000638063,-0.999955003876,-1.80964008587,-0.994288018308,-1.00503314486,-1.0222793889,-0.999999797721,-1.19891214916,-1.14519607507,-1.05902397526,-1.28012393217,-1.0118100334,-1.00820759459,-1.04444583256,-1.31690159858,-1.07756338876,-0.991839473909,-1.28093982741,-1.00158086674,-0.989111566244,-0.998802678426,-1.17873774453,-0.997610694256,-0.999956834879,-0.917292876403,-1.04315591097,-1.00596011934,-0.905025932164
Login Issue,-1.00258358428,-0.998719158792,-0.944489000178,-0.999994392811,-1.0118272674,-0.999976668037,-1.06418534524,-1.03601438303,-1.00826873179,-1.07089568664,-0.999982449485,-1.40587331612,-1.56325276355,-1.05766885423,-1.34051468641,-1.02565143288,-1.00000053039,-0.996527559263,-0.997081092326,-1.00196739753,-1.00000364244,-1.01728954543,-0.999995958843,-1.42432803041,-1.95406417643,-0.993365347235,-1.59618703211,0.628693369974,-1.40081125927,-1.15819348854,-0.922563209846,-1.00000638063,-0.999955003876,-1.80964008587,-0.994288018308,-1.00503314486,-1.0222793889,-0.999999797721,-1.19891214916,-1.14519607507,-1.05902397526,-1.28012393217,-1.0118100334,-1.00820759459,-1.04444583256,-1.31690159858,-1.07756338876,-0.991839473909,-1.28093982741,-1.00158086674,-0.989111566244,-0.998802678426,-1.17873774453,-0.997610694256,-0.999956834879,-0.917292876403,-1.04315591097,-1.00596011934,-0.905025932164
Speed Issue,-1.61236929909,-1.16552767863,-1.04505008786,-1.00127739485,-1.00090366015,-1.00857307897,-1.01652787542,-1.7667949446,-1.15676208486,-1.17130265965,-1.00218849822,-1.34285161698,-1.25643864473,-1.06170874563,-1.03073434134,-1.01294181777,-1.02480555633,-1.06178157049,-1.14283497426,-1.0062364736,-1.26545345548,-1.00721068802,-1.00267262269,-0.993226573391,-1.04170093221,-2.13691525605,-2.25149229811,-1.31982065166,-1.01435005366,-1.07456900606,-2.0137868159,-1.00038954953,-1.00642660672,-1.60199727235,-1.01237887694,-1.00806660229,-1.0016929248,-1.00958389471,-1.00256992568,-1.09156319795,-1.02946133112,-1.17914381508,-1.00115863127,-1.01129568817,-1.0355219101,-1.30310428065,-1.63739511124,-1.04294852651,-1.13916650507,-1.00142183242,1.83752044391,-1.00356844512,-1.08838701161,-1.11027364514,-1.00613977288,-1.07111510907,-0.998042547663,-1.00738533381,-1.0745482777
Account Disabled,0.360854339002,-0.976180452639,-0.980391142268,-1.00047990481,-1.00003090713,-1.4482626838,-1.4187959444,-1.26276185628,-1.0837689568,-1.00784732338,-1.00000727997,-1.30033332188,-1.34067516755,-1.00002843527,-1.18464134146,-1.00414074707,-1.01255921244,-1.22078833167,-1.01059301989,-1.00008033498,-1.00001718466,-1.00322321487,-1.00003162779,-1.05533473569,-1.00005192409,-0.999291893744,-1.15926771116,-0.497422649358,-1.0033414796,-1.11270501458,-0.998393914214,-1.000027526,-0.99994536777,-1.01560826107,-1.1662583254,-1.00254156702,-0.999998560659,-1.00493825976,-1.2110065077,-1.03577580434,-1.08595088612,-1.0610067631,-1.00000497999,-1.00048845758,-1.03718257844,-1.30199197204,-1.12539258802,-0.999949108139,-0.980099826728,-1.00140171831,-0.981414509555,-1.11653579101,-1.15335249893,-1.34732531764,-1.26868662129,-1.05109892681,-1.01733562499,-1.35359345145,-1.05638573727
Home Wifi,-0.991129111003,-1.20404016791,-1.11236926309,-1.00000796003,-1.032511332,-0.999935378902,-1.44383584185,-1.04814404647,-1.23056095012,-0.983832563282,-0.999975038258,-1.17417092719,-1.49604333399,-0.99998481188,-1.07868757893,-1.70876452667,-1.01778889238,-1.4428539638,-1.17188987239,-0.999150089441,-1.00000064002,-0.97919760314,-0.999989051872,-1.57969543792,-0.989157611525,0.458632744834,-0.890919287296,-0.983634057306,-1.01940238182,-1.17935690694,-0.918118449091,-1.00000995832,-1.22564679885,-1.2923684772,-1.0354558811,-1.00474327894,-0.999975783114,-1.07663322422,-0.990095290823,-1.13559606985,-0.972272739163,-0.93929455057,-0.999993162066,-1.00000328081,-1.03196904419,-1.16270371036,-1.18351673001,-0.991622756666,-0.973191665203,-1.00045455133,-0.96958827334,-1.01167643234,-1.13192138378,-1.23529727357,-1.14273209696,-0.994756068935,-1.03684307741,-0.999916348056,-0.940489132696
Channel Issue,-1.12644223439,-1.14874152809,-1.07070972524,-0.999993592415,-0.999998626666,-1.00760176255,-0.991907370573,-0.997859686161,-1.02497535183,-1.02434965104,-0.999941848216,-1.02847865266,-1.40922257476,-0.999984784893,-1.07156594342,-1.43783849573,-0.950952070822,0.61517436214,-0.828154539394,-0.993612538659,-0.999960344591,-1.01508409264,-0.999966475931,-1.28973614713,-0.99926790401,-1.03776639337,-0.999601341623,-0.987141229111,-1.00681195748,-1.06122942153,-1.05408926016,-1.02439154827,-0.997058470499,-1.64994762441,-1.01444581711,-0.999919060736,-1.00225254599,-0.99999379679,-0.999938887657,-1.03544463309,-0.968843178897,-1.1062389119,-0.999978968868,-1.00001995643,-0.974678404372,-1.30199197204,-1.1583681694,-1.15450051868,-0.993087260286,-1.03387283355,-1.91155280517,-0.985073872291,-1.16287979204,-1.11188498677,-1.13133903036,-1.04399455486,-1.11931940013,-1.06556134168,-1.02687090034
Login Issue,-0.381527481984,-1.273170023,-0.873020379117,-1.00109623127,-1.00744889303,-1.00714306455,-0.966688012126,-1.05723550251,-1.00810561552,-1.0647689623,-1.0018650795,-1.36896492096,-1.34215383133,-1.03321845673,-1.29975843177,-1.02311752769,-1.00538650684,-1.04777680807,-1.0070364739,-1.00727109174,-1.00084295681,-1.01828637692,-1.00226009923,-1.28933665294,-1.58130213958,-0.957550389597,-1.60881688477,0.309812329111,-1.22542787917,-1.12397837731,-0.948122012388,-1.00031772418,-1.00552965459,-1.46752687028,-0.943811606635,-1.00601770143,-1.01405876129,-1.00028667881,-1.12166757391,-1.11851861534,-1.05757766857,-1.25362671107,-1.00762755419,-1.00521261081,-1.03560579305,-1.31042013281,-1.0828691906,-0.938710641826,-1.18478925673,-1.00215994051,-1.0480280872,-1.07075063555,-1.14285859466,-1.10630580048,-0.958649772512,-1.02991366288,-1.03040149774,-1.00954854291,-0.993786177201
Email Issue,-1.15482309434,-0.942104201427,-0.995807086886,-1.00848705625,-1.00001029776,-0.993019646235,-1.73842300127,-0.982265704529,-1.0131398097,-0.995077629069,-1.93289524119,-1.61685524567,-1.52857816294,-1.08499811389,-1.22813702252,-0.999887977233,-0.999928579989,-1.58880016941,-0.996998833497,-1.61917563612,-1.00000440341,-1.00457423228,-0.999981039559,-1.10547516255,0.45381142214,-0.974712831585,-0.987286720312,-0.734808554955,-1.03017562822,-1.09941976326,-0.982587700929,-1.00000980425,-0.996865931856,-1.3082299846,-1.00650459357,-0.999959791338,-0.999996991696,-1.03790740721,-0.993729108512,-0.968163848916,-1.03897714113,-0.999608284545,-1.08184336603,-1.00159600091,-1.00365687964,-1.83070924763,-1.1784318171,-1.01283347479,-1.09154380259,-1.05729736311,-1.49109242171,-0.999927454109,-1.02578689173,-1.03824582955,-0.988297332541,-0.918807164331,-1.02739973823,-0.999911029313,-1.07796780831
Cable Issue,-1.26518881958,-0.997571364388,-1.13744637123,-1.04355030843,-1.14546003393,-0.999264855483,-1.61948360995,-0.87490512631,-1.37519959552,-1.17920026465,-0.999957099107,-0.785564387534,-0.110939702718,-0.999992016318,-1.07871658095,-1.56513876395,-1.05081161915,-0.869934708433,-1.00401951402,-0.997328819716,-0.999993126667,-0.992325742222,-1.0607075389,-0.967830203654,-0.976970988835,-0.98367022223,-0.894978968932,-0.92627176348,-1.01879547779,-1.18190664052,-0.880253391634,-1.04384365234,-1.09530384865,-1.04767477627,-1.00087673922,-1.00613095857,-1.00174676897,-1.0343817858,-1.5023338191,-1.15380467341,-0.969119788541,-0.953748074337,-0.999987375005,-1.05704754068,-1.00597763241,-1.41689394115,-0.989872467693,-0.894662015623,-0.814941518803,-1.00378097795,-0.997596378087,-0.9891140715,-0.935529634795,-0.977646108308,-1.17255797495,-0.990582433108,-1.09105852493,-0.999889616145,-1.0683936023
Internet Not Working,-1.27999127275,-1.14918938672,-1.0569799089,-1.00144189225,-1.15815832001,-0.998949795214,-1.03828859722,-0.989611514146,-0.99891128157,-0.990526020755,-1.16912440649,-1.30144896419,-1.61215628969,-1.3250488645,-1.10192677842,-0.993734053159,-1.01604456886,-0.979937245377,-0.998811989638,-0.993719442736,-1.89559899327,-0.978843777726,-1.00001130149,-1.23456478612,-0.989102006639,-0.972984329885,0.292607691801,-0.994437631952,-1.44476253727,-1.01330678581,-1.16456280687,-1.01862315349,-1.13338132764,-1.61122700195,-0.997836491662,-0.995840893298,-0.999530552774,-1.08628667824,-1.65856399318,-1.20441288073,-0.93610363986,-0.983360005462,-1.01427261163,-1.02396447703,-1.51121780443,-1.79746454738,-0.963320348839,-0.960001482969,-0.979888154658,-0.99891944322,-0.629684938544,-0.989116392141,-1.08078442343,-1.03454274824,-1.25890551627,-0.990855849658,-0.93524272482,-0.999938387522,-1.08424175861
Speed Issue,-1.64875447177,-1.00748689381,-1.00003082113,-0.999962731415,-1.00000542939,-0.999751555251,-1.00775839272,-1.45866311315,-1.00342727651,-0.984839356098,-0.999934681487,-1.42140786824,-1.17044146204,-0.999972970764,-1.02615070755,-1.01806371133,-1.02476602543,-0.996897579935,-1.1818884413,-0.999819558918,-1.26974699239,-1.01820374611,-0.999958745469,-0.994856683924,-0.99596223318,-1.33545851638,-1.79554070134,-1.296420919,-1.0051089159,-1.13560192178,-1.71872376696,-1.00000456039,-0.999796362459,-1.44337298959,-0.999965057091,-1.00166931985,-0.999937790854,-0.999989467025,-0.993259037124,-1.03759759909,-1.04558518037,-1.23421196063,-0.999974893748,-0.999982831562,-1.04512394053,-1.30199197204,-1.01784398652,-0.998723985992,-0.969842043791,-0.999969680265,1.16555859425,-1.00156250769,-1.03659765455,-1.07897807891,-1.00417733432,-1.06030402135,-1.02648557581,-0.999741878353,-1.05201909736
Channel Issue,-1.22342692368,-1.26567267062,-1.09715241465,-1.00127884925,-1.00088290309,-1.01453680367,-1.00384215015,-1.39825798784,-1.16263320837,-1.18828573515,-1.00215494935,-1.05298106069,-1.44068455861,-1.05723324293,-1.06586428693,-1.34098943966,-0.968214455965,0.196212050657,-0.87426607456,-1.00128502785,-1.0618139612,-1.00647224556,-1.0026325039,-1.22337222955,-1.04335120002,-1.85490580034,-1.61989911585,-1.09022628606,-1.01516616994,-1.02280441504,-1.49487524488,-1.01939203299,-1.00417505064,-1.76172995915,-1.02289510098,-1.00647033406,-1.00346600677,-1.00890318222,-1.00757905764,-1.08706425719,-0.972597746871,-1.08975032165,-1.00113954047,-1.01053394795,-0.982494508526,-1.30302271936,-1.70233102592,-1.16428664616,-1.14596495898,-1.02782222364,-0.563139142745,-0.991094955483,-1.18438767484,-1.13588209627,-1.10538434813,-1.05925795653,-1.0735052544,-1.0585548971,-1.05450557274
Speed Issue,-1.61236929909,-1.16552767863,-1.04505008786,-1.00127739485,-1.00090366015,-1.00857307897,-1.01652787542,-1.7667949446,-1.15676208486,-1.17130265965,-1.00218849822,-1.34285161698,-1.25643864473,-1.06170874563,-1.03073434134,-1.01294181777,-1.02480555633,-1.06178157049,-1.14283497426,-1.0062364736,-1.26545345548,-1.00721068802,-1.00267262269,-0.993226573391,-1.04170093221,-2.13691525605,-2.25149229811,-1.31982065166,-1.01435005366,-1.07456900606,-2.0137868159,-1.00038954953,-1.00642660672,-1.60199727235,-1.01237887694,-1.00806660229,-1.0016929248,-1.00958389471,-1.00256992568,-1.09156319795,-1.02946133112,-1.17914381508,-1.00115863127,-1.01129568817,-1.0355219101,-1.30310428065,-1.63739511124,-1.04294852651,-1.13916650507,-1.00142183242,1.83752044391,-1.00356844512,-1.08838701161,-1.11027364514,-1.00613977288,-1.07111510907,-0.998042547663,-1.00738533381,-1.0745482777
Channel Issue,-1.12644223439,-1.14874152809,-1.07070972524,-0.999993592415,-0.999998626666,-1.00760176255,-0.991907370573,-0.997859686161,-1.02497535183,-1.02434965104,-0.999941848216,-1.02847865266,-1.40922257476,-0.999984784893,-1.07156594342,-1.43783849573,-0.950952070822,0.61517436214,-0.828154539394,-0.993612538659,-0.999960344591,-1.01508409264,-0.999966475931,-1.28973614713,-0.99926790401,-1.03776639337,-0.999601341623,-0.987141229111,-1.00681195748,-1.06122942153,-1.05408926016,-1.02439154827,-0.997058470499,-1.64994762441,-1.01444581711,-0.999919060736,-1.00225254599,-0.99999379679,-0.999938887657,-1.03544463309,-0.968843178897,-1.1062389119,-0.999978968868,-1.00001995643,-0.974678404372,-1.30199197204,-1.1583681694,-1.15450051868,-0.993087260286,-1.03387283355,-1.91155280517,-0.985073872291,-1.16287979204,-1.11188498677,-1.13133903036,-1.04399455486,-1.11931940013,-1.06556134168,-1.02687090034
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-1.00258358428,-0.998719158792,-0.944489000178,-0.999994392811,-1.0118272674,-0.999976668037,-1.06418534524,-1.03601438303,-1.00826873179,-1.07089568664,-0.999982449485,-1.40587331612,-1.56325276355,-1.05766885423,-1.34051468641,-1.02565143288,-1.00000053039,-0.996527559263,-0.997081092326,-1.00196739753,-1.00000364244,-1.01728954543,-0.999995958843,-1.42432803041,-1.95406417643,-0.993365347235,-1.59618703211,0.628693369974,-1.40081125927,-1.15819348854,-0.922563209846,-1.00000638063,-0.999955003876,-1.80964008587,-0.994288018308,-1.00503314486,-1.0222793889,-0.999999797721,-1.19891214916,-1.14519607507,-1.05902397526,-1.28012393217,-1.0118100334,-1.00820759459,-1.04444583256,-1.31690159858,-1.07756338876,-0.991839473909,-1.28093982741,-1.00158086674,-0.989111566244,-0.998802678426,-1.17873774453,-0.997610694256,-0.999956834879,-0.917292876403,-1.04315591097,-1.00596011934,-0.905025932164
Account Disabled,0.350801164091,-1.29054327721,-1.16811012121,-0.999875609324,-0.999944326347,-0.999251056739,-0.970494864959,-0.99621617549,-0.999641316147,-1.01247766701,-0.999798599468,-1.09070819381,-0.99973604812,-0.999941083081,-1.13487814647,-1.00782576034,-0.999455789305,-0.885656910833,-1.01220985932,-1.00024042973,-0.999927080675,-0.99981025561,-0.999771852282,-1.62631026579,-0.972019208145,-0.998483300126,-0.994377332214,-0.68075186016,-1.01538114518,-0.912281382633,-0.960808468843,-0.999979487369,-0.99943674882,-1.01353926397,-1.22306049176,-1.00026816289,-0.999862834855,-0.999971503302,-0.999065983851,-1.04361188267,-1.02022631214,-1.13272719563,-0.999905829594,-0.999960096469,-1.00464505119,-1.30199197204,-1.02751408671,-0.996606527353,-0.956105836184,-0.999892052505,-0.995605134065,-1.09444764662,-1.02834009563,-1.16813176091,-1.36914017658,-1.10075033985,-0.999647333089,-0.984487161925,-1.06277523282
