lineText,sessionId,y_pred,y_prob_max,y_true
   ts is kyung kim      lookinf]g for redeem miles for travel what is the url for it ,ID618063702,"Discounts, Offers, Promotions",1.95267236646,Warranty & Repairs
 my name is sebastian customer number is 851003776864,INT-sv1appin08-1452709674297-189027,Account Management,0.441901806954,Complaints
 i have some questions on some recent charges,ID1095968229,Disputes,0.104022546365,Fraud
i am having problems when i have changed the email address i have received 2 emails to reset the password and still unable to access the account,INT-sv1appin06-1452613874902-177230,Account Management,2.27624739519,Account Management
i would like to book aservice appointment,INT-sv1appin05-1453133766947-225827,Scheduling Appointments,1.18397044937,Scheduling Appointments
i would like to buy a 1999 apollo tool 39 piece general do it yourself tool kit and have it delivered to the local gainsville va store can i do ts and not have to pay spping ok is that option in the check out thanks,INT-sv1appin10-1445196380287-939,Shipping  & Order Status,0.952715062997,Shipping  & Order Status
just wanted to let you know that my account 2200 will be paid witn limits by friday,ID668871706,"Modifications, Cancellation and Refunds",-0.597833060069,Billing & Payments
i want to enquire about changing my homecare 200 to homecare 300,INT-sv1appin06-1453231638558-236889,Purchase Pricing Enquiry,0.579837307131,Purchase Pricing Enquiry
 im not a british gas customer however wondered if your heating engineers can deal with issues with a air duct heating system,INT-sv1appin06-1453023144298-216060,Scheduling Appointments,-0.0952096235202,Product or Service Quality issues
 your service engineer came to fix heating and water ts morning it has now gone off again,INT-sv1appin10-1453230053399-236641,Scheduling Appointments,0.672309591951,Scheduling Appointments
im looking for plumbing cover,INT-sv1appin07-1453202399669-233110,Purchase Pricing Enquiry,-0.0828403780447,Scheduling Appointments
what price is homecare 400 with zero excess,INT-sv1appin06-1453046046373-217334,Purchase Pricing Enquiry,1.09757119605,Purchase Pricing Enquiry
"i just received one item from my order when i noticed 2 other items missing i checked the order to find that those 2 items were cancelled why order number xxxxxxxxxxxx041342 thank you  ""yes xxxxxxx"" no problem hmm",INT-va1appin07-1445125809186-46778,"Modifications, Cancellation and Refunds",0.00275328907278,"Modifications, Cancellation and Refunds"
1 am looking to replace a new boiler is it possible to get a rough quote over the phone and do i pay for time as wells the boiler,INT-sv1appin10-1453031448929-216387,Purchase Pricing Enquiry,0.752991486569,Purchase Pricing Enquiry
 am looking to get boiler and heating cover pleaase,INT-sv1appin06-1453221969557-235409,Purchase Pricing Enquiry,0.68694892756,Purchase Pricing Enquiry
 i have just moved supplier and my accounts are showing as closed can you confirm to me how i will receive my credit back for both gas and electricity accounts please will the be direct into my bank or via cheque,INT-sv1appin09-1452850164634-201793,Account Management,-0.162211213142,"Modifications, Cancellation and Refunds"
 i am trying to purchase item number 192 9252 but it says i cannot have ts delivered to my area,INT-va1appin06-1437395651196-34793,Product or Service Details,-0.325512423768,Product or Service Details
just wanted to know that when my direct deposit is made tomorrow my account will be ready to use,ID1206046958,Account Management,-0.280992784316,Account Management
leaving abroad does mean some worries how are fees charged by citi when using my debit card in any non-citi atm,ID1143984341,Fees and charges,0.872089946861,Fees and charges
  my name is mollie dunbar and i want to book 2 airline flights and would like to use my rewards  can i charge them on my credit card and then apply rewards or how does it workv,INT-sv1appin08-1438539331783-110446,"Discounts, Offers, Promotions",0.163231867514,"Discounts, Offers, Promotions"
i am planning to make a payment for dcu visa credit card from my citi bank account,ID1208094844,Billing & Payments,0.760883057397,Billing & Payments
 linda - i mistakenly set up my order for delivery instead of store pick up can you tell me when my delivery is expected to arrive thats not what i intended to do  xxxxxxx looking for order  xxxx-xxxx-0661 any way to turn that into store pick up,INT-va1appin09-1445114813421-24361,Shipping  & Order Status,0.78997429031,Shipping  & Order Status
 there question about some atm fees on my account on march 31st there is a foreign fee of 773 i used a citibank atm in hong kong so im not sure why there is a fee,ID1099922786,Fees and charges,1.30655860976,Fees and charges
" vinson how do i use the 10 off toys purchase of 50 or more online its in todays ad it says offer at target or targetcom page 19 ""so its not on all toys only certain toys"" ok thanks",INT-sv1appin05-1445203549189-1132,"Discounts, Offers, Promotions",0.283668498948,"Discounts, Offers, Promotions"
 im having trouble using the 25 off of 100 or more toys when im shopping online i cant find a promo code sure its the anki overdrive starter set actually anki overdrive starter kit not at all the link that you sent me is for the corner kit ts should be the starter kit httpwwwtargetcompanki-overdrive-starter-kit-a-xxxx-xxxx-08prodslot=medium_1_5term=anki+overdrive+starter+kit,INT-sv1appin05-1445173357543-363,"Discounts, Offers, Promotions",0.527736683124,"Discounts, Offers, Promotions"
im looking for a undercounter black fridge,INT-va1appin05-1437757683144-66444,Product or Service Details,1.02283116616,Product or Service Details
i am after a black 7kg wasng macne with 1400rpm and rated at a+++,INT-va1appin10-1437737969015-64811,Product or Service Details,0.763814707942,Product or Service Details
how can i stop a preauthorozed debit,ID1203817527,Account Management,-0.164409254412,Billing & Payments
british gas stopped our energy supply on 21st oct 2015 because we switched to a new supplier and we have been chasing for a refund since we received promises after promises that someone will get back to us but notng,INT-va1appin09-1452769915579-990,"Modifications, Cancellation and Refunds",0.0114749069552,"Modifications, Cancellation and Refunds"
 i am a landlord  i have a buy to let property  i have just bought the property and need a leak fixed that is leaking into a downstairs flat  i intend to become a british gas homecare customer and will need a gas certificate as well ,INT-sv1appin05-1453052832350-218016,Scheduling Appointments,-0.222068809036,Purchase Pricing Enquiry
 i need to know how to stop an automatic withdrawal from my checking account,INT-sv1appin09-1438298133161-99441,Billing & Payments,0.336658033518,Billing & Payments
i have 2 items in my cart from a wedding registry cart number xxxx-xxxx-3270 i keep getting an error page when i try to proceed to checkout i want to pay with my target card and have it spped to the registry address i am on the target website i do not have an account other than my credit card i am signed in as a guest target credit card sure,INT-va1appin05-1445112832564-45548,Shipping  & Order Status,-0.0843715353252,Website Issue
i want to change my adress as it is now is wrong,INT-sv1appin08-1453215148231-234356,Account Management,0.229007194409,Account Management
"i have a question i have 500 target coupon off 2 loreal product can i use it online on online purchase "" khlod"" ive added 2 loreal to my cart but wanted to know if i can use a target coupon from your online coupons on ts purchase ""no target coupon"" it is on your online target coupon site",INT-sv1appin05-1445208032524-1228,"Discounts, Offers, Promotions",0.791216359311,"Discounts, Offers, Promotions"
jeff was going to sign me up for overage protectionhow much is that feature,ID642825082,Fraud,-0.690019982299,Warranty & Repairs
 i would like to know where my 350025 refund is from the university of la verne processed at 1208 pst,ID1097402469,"Modifications, Cancellation and Refunds",2.56089939572,"Modifications, Cancellation and Refunds"
i am unable to reset my password,INT-sv1appin05-1453050480748-217770,Account Management,1.5705601362,Account Management
 do u offer beds that come with mattresses,INT-va1appin10-1437400166200-35225,"Discounts, Offers, Promotions",-0.0725452412344,"Discounts, Offers, Promotions"
can i use my nectar points to pay online,INT-va1appin05-1437913009990-72912,"Discounts, Offers, Promotions",1.90536330552,"Discounts, Offers, Promotions"
i would like to link my new citi aadvantage card to my bank accounts good afternoon to you too,ID1204557712,Account Management,1.17913723705,Account Management
i had a balance last month now t say i owe  ,ID618601580,Billing & Payments,0.259559025455,Disputes
 marvin i would like to close both my savings and checking account since those accounts has little to zero money in it please let me know i should go about ts thank you,ID1200903127,Account Management,0.95377722732,Account Management
to be honest im not sure if my cardaccount is a reward card ive signed up with capital one credit card to accrue mileage upon purchasesis there a link to the rewards transfer page on the capital one site,ID663347348,"Discounts, Offers, Promotions",0.597347067323,Warranty & Repairs
 we have a problem with our boiler and are looking at your boiler and ongoing repair cover  we will be moving in about 3 months  will there be a cancellation charge,INT-sv1appin10-1451735045975-94724,Purchase Pricing Enquiry,-0.154337343068,Purchase Pricing Enquiry
morning i would like a price for a fridge a freezer and a slimline dishwasher all rhe same make only 105cm space 4 fridge and freezer,INT-va1appin06-1438672036012-89345,Product or Service Details,-0.254265966234,Product or Service Details
it is not letting me book a delivery slot,INT-va1appin08-1437512209870-46149,Scheduling Appointments,-0.393544445384,Website Issue
i was unable to make a payment my vecle broke down and i had to pay 00 to have it repaired i will be on time with my payment next month,ID669576300,Billing & Payments,1.58336813986,Billing & Payments
i have a transaction i did not authorize,ID1188050399,Disputes,0.455242944472,Fraud
yes is the furniture solid wood,INT-sv1appin09-1438207151853-93297,Product or Service Details,0.0800816006012,Product or Service Details
 im looking for landlord boiler cover wht do  _end_ boiler  _end_ yes do you do an annual service,INT-sv1appin05-1450796929290-40931,Purchase Pricing Enquiry,0.800047168407,Purchase Pricing Enquiry
my bill says i was issued a refund on 13th januarydoes ts go into my bank account,INT-sv1appin05-1452937302727-209437,"Modifications, Cancellation and Refunds",1.66981574419,"Modifications, Cancellation and Refunds"
so i recently tried to redeem my points by getting an amazon gift car,INT-va1appin09-1437663617702-58414,"Discounts, Offers, Promotions",1.35726626829,"Discounts, Offers, Promotions"
i spoke to you earlier you wanted addresses for me to unfreeze my account christina jones,INT-sv1appin07-1453196933618-232727,Account Management,0.143674978768,Account Management
my name is gigan  i made my credit card payment a day late and i got t with a fee  ts is the st time that it happened,ID617935590,Fees and charges,0.121657379932,Disputes
im trying to pay my bill online but im getting an error that my online account is  _end_ customer ref 850053940530  _end_ mobile 07780 479 429 name trukumaran truchelvam address 18 park close kingston-upon-thames kt26,INT-va1appin05-1453391495455-11098,Billing & Payments,0.321380840704,Billing & Payments
thanks im trying to sign up for online banking,ID1207144782,Account Management,0.667144083959,Account Management
what would my payments be,ID664240982,Billing & Payments,1.08297884872,Billing & Payments
how can i book a service appointment,INT-sv1appin08-1453198094438-232805,Scheduling Appointments,0.987063000029,Scheduling Appointments
we moved in to our property on the 30th of october 2015 and we had some issue with our letting agent over who our supplier was and eventually we found out it was you and we were wondering how we go about paying our bills,INT-sv1appin10-1452693615358-186637,Billing & Payments,-0.608926531763,Billing & Payments
i am trying to change my password online password and keep getting a message that my password does not meet the guidelines my current one does not but the new one does,ID1205288391,Account Management,1.96608406407,Account Management
on the account ending in 1436 i am still being charged for payment protection wch i cancelled 4 months ago by my calculations you owe me 4 payments since i called and cancelled ts payment arrangement,ID665553265,Warranty & Repairs,-0.363128926387,Warranty & Repairs
i just made a payment of 00 on my account what are my options of bringing ts account current i obviously cannot make a minimum payment of 00 at ts time,ID668671631,Billing & Payments,0.507485622856,Billing & Payments
ive been a long customer of capital one and just had an unpleasant experience with a mortgage specialist,INT-va1appin08-1437930909214-73649,Account Management,0.232818791017,Billing & Payments
i was trying make sure my clims i made today and yesterday are on file ,INT-sv1appin07-1436646785594-57366,Billing & Payments,0.136159875006,Disputes
trying to check cm23 4gp for gas safey cert renewal and boiler service former due not sure if can include latter know i did last year would also like details where to send managing agent details so t can deal with ts for me,INT-sv1appin09-1453205240756-233332,Product or Service Quality issues,-0.0995618573889,Product or Service Quality issues
 im interested in taking advantage of the half price offer but if i book an appointment today i will miss it i guess,INT-sv1appin08-1453129118652-225209,"Discounts, Offers, Promotions",0.528502660416,"Discounts, Offers, Promotions"
 last month i had called about preventing monthly service charge i was told day to day saving account would be opened and money would be transfered there so i dont get charge for service fees still i see 30 dollar charge in ts month,ID1149954957,Fees and charges,1.62251175045,Fees and charges
"i want to know how come i have to pay a membersp fee every year when i have been a customer since the late ""s",ID616015545,Disputes,0.630987326615,Disputes
i ordered a fragrance online and i was wondering when it should arrive i ordered it on friday about 4 pm yes xxxx-xxxx-5919 is the order number and my email address is xxxxxxx thank you i appreciate your help,INT-sv1appin05-1445211661583-1301,Shipping  & Order Status,0.436531924349,Shipping  & Order Status
i have my card with me it must have been a misunderstanding but t charge my account 45 and i had already paid in cash,ID1208047994,Fees and charges,-0.220833236511,Fees and charges
what fees are there in connection with the redemption,ID1103377601,Fees and charges,-0.388713855006,"Discounts, Offers, Promotions"
 my heating  boiler not working,INT-sv1appin05-1452884353440-205008,Product or Service Quality issues,0.374379709418,Product or Service Quality issues
i have thank you points and would like to use them to pay a bill  the bill is more than the points how do i add them to my checking acct so that part of the bill is paid by the points supplemented by the money in my account,ID1187380689,"Discounts, Offers, Promotions",1.51926375059,"Discounts, Offers, Promotions"
im trying to book an appointment online for an engineer as a pipework leak on boiler and its not working,INT-va1appin10-1452762583151-1074,Scheduling Appointments,1.18406266116,Scheduling Appointments
id like to know about credit protection and if i can sign up for ts feature online,ID596446623,Warranty & Repairs,-0.174067000939,Warranty & Repairs
 stu ive had a new boiler fitted today - not by yourselves but i just wanted to check if i need to have one of your engineers out to check it over as i have my homecare cover with you,INT-sv1appin06-1453216498272-234563,Product or Service Quality issues,0.071664425439,Product or Service Quality issues
cant access atet website to make a payment,ID1017784257,Billing & Payments,0.657193684501,Product or Service Quality issues
i am a landlord and i need to arrange for an invioice to be sent to my head office address instead of the supply address,INT-sv1appin07-1453199465612-232901,Account Management,0.12915707058,Account Management
 there i am having problems with ts payee i sent the payment on october 3rd and t claim t havent get the money yet,ID1208500264,Billing & Payments,0.720315992697,Billing & Payments
ts is leeann r wyant i need to know how to get my pin number for my card ending in 2238,ID671536634,Account Management,0.91767470581,Account Management
 i have a checking account and i signed up for the thank you reward points i have checked my points summary and it looks like i have never gotten points from my checking account however i own a forward card and thats the only one i can make points of can you help me how to earn those points from my checking account,ID1100587647,"Discounts, Offers, Promotions",1.6144992084,"Discounts, Offers, Promotions"
i just made a payment of 5000 on my account how much is it showing,ID671556286,Billing & Payments,1.056743091,Billing & Payments
can i book a boiler service we have via our home care can you send me availibiity for friday 22nd and fri 29th,INT-va1appin10-1452764627054-1115,Product or Service Quality issues,0.411073483134,Scheduling Appointments
yunus sidat  _end_ 68 asfordby street leicester le5 3qg  _end_ customer number 851004866913,INT-va1appin05-1453381173398-9462,"Modifications, Cancellation and Refunds",0.040694672539,Complaints
ups my address is,INT-sv1appin10-1438181719242-90928,Account Management,0.68372465025,Account Management
 i would like to make a wire transfer to my building condominium but i have not been using my atm card and cannot enter itcan you unblock my account so i can make the usual wire transfer i now live in europe and dont use these cards often,ID1146432006,Fees and charges,-0.390982292316,Account Management
good evening i wonder if you can help me please pritpal i have received a letter from wescot credit services saying i owe pound13707 on my account i have checked my account online and it says i owe pound11907 for the period 22nd october -18th nov it is an estimated bill  firstly can you tell me why there is a different amount on the letter and my account my customer number is 851004625299,INT-sv1appin05-1453231042220-236792,Account Management,1.26725744842,Billing & Payments
you mean to tell me i have been with att for years have three phone numbers and you cant find me ok can you mail me at vickiethomasmecom a new pass word my physical address is  ghway  tallulah la digitsnit i get my mail through icloud,ID1020915934,Product or Service Quality issues,1.00350652481,Product or Service Quality issues
 we have homecare already can our tenant arrange repairs herself,INT-sv1appin08-1452621061921-178499,Scheduling Appointments,0.00717772476408,Scheduling Appointments
 joanna  i was charged a 10 monthly svc charge in one of my accounts i was told there would be no charges can you help,ID1141834811,Fees and charges,0.839260011085,Fees and charges
i woild like to know how many payments wee takenout in july ,INT-sv1appin10-1438291202336-98964,Billing & Payments,0.931035328667,Billing & Payments
how much do t charge to fit a cooker,INT-va1appin06-1438674545198-89373,Fees and charges,-0.368386148244,Product or Service Details
 i am looking at replacing my boiler and hot water tank with a combi,INT-sv1appin10-1453051453318-217874,Scheduling Appointments,-0.18081734825,Purchase Pricing Enquiry
i cannot tell if my online transaction to purchase 3 items - 1 on a wedding registry and 2 on a baby registry to be picked up at the eastchase location in fort worth today went through,INT-va1appin08-1445012563326-36515,Shipping  & Order Status,0.905689988827,Shipping  & Order Status
 - my dvr isnt workingphone isnt working and the tv wont pause i called in for tech support was on hold form8 minutes then got disconnected,ID1018714748,Product or Service Quality issues,0.250041680676,Product or Service Quality issues
i have homecare cover and i need an engineer to do a repairhow do i contact bgas,INT-sv1appin07-1453192945242-232486,Purchase Pricing Enquiry,-0.328884682552,Scheduling Appointments
there are 2 pending and 1 processed transaction from w austin are these only authorizations,INT-sv1appin07-1438295297808-99225,Billing & Payments,-0.0990565990533,Disputes
 im just looking at your homecare 1 package wch me and my husband are tnking about taking out  however you only offer monthly direct debit or annual direct debit as a payment option can we not make a one off payment by debit or credit card,INT-sv1appin06-1453134134496-225882,Billing & Payments,0.487071970777,Billing & Payments
i need to reestablish my account access and your system doesnt seem to recognize my info one or more of the entries donts agree,ID1208528817,Account Management,0.722537486462,Account Management
i had a garden sofa in my basket barcelona rattan sofa in brown pound489 glass table cant find it now ,INT-va1appin08-1437985637890-76442,Product or Service Details,0.67231833645,Ordering Process
good afternoon i am experiencing some issue with the boiler at my residence,INT-sv1appin06-1453205854257-233388,Product or Service Quality issues,0.608139306751,Product or Service Quality issues
i would like to know how much a new boiller would cost,INT-sv1appin06-1453042222796-217020,Purchase Pricing Enquiry,0.293028528708,Purchase Pricing Enquiry
im trying to change the amount i pay each month for gas and electric,INT-sv1appin08-1452883385784-204854,Billing & Payments,0.444794051862,Billing & Payments
 i have just started renting a new house and there isnt any electric to the property,INT-sv1appin07-1452879971535-204376,Account Management,-0.240975749576,Purchase Pricing Enquiry
 there im looking for my 1099 cant find it online would appreciate your help,ID1205740309,Billing & Payments,-0.676044740657,Account Management
how do i cancel ts order ts process has gotten too confusing tried to twicefirst t said t had to limit the order due to low inventorythen the next screen showed the same order i placed so i saved and continued and t said there was a problem with cardive been using ts card all dayand i have not exceeded any credit limits,INT-va1appin07-1445044734082-40767,Billing & Payments,-0.299285572152,"Modifications, Cancellation and Refunds"
 i have a question about a fee on my statement i was charged 15 for an incoming wire,ID1147913086,Fees and charges,0.28364776601,Fees and charges
i forgot my pawed  _end_ ok  _end_ first how can i added my nectar card to my ,INT-va1appin08-1453900840907-61241,"Discounts, Offers, Promotions",1.07137382366,"Discounts, Offers, Promotions"
i am after homecare 2 for our boiller  heating and just whant to pay once per year not a dd,INT-sv1appin08-1452518570248-164850,Billing & Payments,-0.437930573349,Billing & Payments
thank you i will have a look,INT-va1appin09-1438676260361-89391,"Discounts, Offers, Promotions",-0.295390400845,Product or Service Details
good morning id like to change my address,ID1187659699,Account Management,0.672656951613,Account Management
im on benefits would i qualify for help with winter payments _end_ cld tax  and hb also cld  _end_ how do i claim pls,INT-sv1appin07-1451389335147-73681,Billing & Payments,0.402911997446,"Discounts, Offers, Promotions"
 im trying to cancel my homecare cover for my dishwasher  _end_ yes  _end_ certainly homecare no 910004868525 3 hall lane leyland pr25 3,INT-va1appin06-1453294153740-4462,"Modifications, Cancellation and Refunds",0.414020202689,"Modifications, Cancellation and Refunds"
good morning  my mothers citibank account is linked to mine she is an authorized user of my account but i cant seem to link our accounts together in order to transfer funds to her account faster,ID1203668415,Account Management,0.547309635599,Account Management
i have a citibank personal loan and i would like to make a payment of that loan with an external account how do i do that,ID1204928054,Billing & Payments,0.620807398135,Billing & Payments
i have tried to buy a wasng macne online but i can not do so,INT-va1appin07-1438011635486-78104,Ordering Process,0.0579806014813,Website Issue
if i order a divan bed online will it be delivered and installed at my hou se,INT-va1appin09-1437389367456-34451,Product or Service Details,-0.0660788234377,Shipping  & Order Status
i recently closed the account and have a final bill due on the 22nd jan so i am not sure why t would be calling me unless it is related to setting up different housemate account for that same address i have moved,INT-sv1appin10-1453141086833-226865,Account Management,0.132595821563,"Modifications, Cancellation and Refunds"
i have spent most of the day on the phone with att  an appointment was scheduled and no tech showed up  i get a frozen picture on all tv sets routinely during the day and evening  please send a tech to fix,ID1014757606,Product or Service Quality issues,0.674420806855,Product or Service Quality issues
well i just sent a message concerning my account i am very concerned because i keep getting these fees and due to my current surgery and school my work hours were cut and i dont know what to due about the payments,ID671205779,Disputes,-0.286092526595,Billing & Payments
 i have a bunch of point that i have to use,INT-sv1appin10-1438122961480-86827,"Discounts, Offers, Promotions",0.603673148194,"Discounts, Offers, Promotions"
i need a boiler and electric service on my new house,INT-sv1appin10-1453191457763-232402,Product or Service Quality issues,-0.0659802683491,Purchase Pricing Enquiry
i paid off my balance in full in may and now i have  in chargesthat is made up of fees and interest,ID666367419,Billing & Payments,0.0756871103009,Billing & Payments
do i have payment protection,ID660303375,Warranty & Repairs,0.976498738949,Warranty & Repairs
 i have a service account with you on a property i have let out the tenant has just reported that the boiler is making a funny noise and keeps going out,INT-va1appin05-1452771275970-1317,Product or Service Quality issues,0.438566373322,Scheduling Appointments
trying to sign in to make my mortgage payment kim raptoulis,ID1189856792,Billing & Payments,0.866018540905,Billing & Payments
good morning i got married about three weeks ago and i was needing to know how to change my last name,ID662212466,Billing & Payments,-0.402414403181,Account Management
as you can see we have a significant account balance with the bank i notified your security departments both credit card and atm card sections of my wifes travel plans and mine we have now both been lock out of our own account for nearly 3 weeks,ID1191336737,Account Management,0.102853241436,Account Management
 i am getting new gas and electricity connections and would like to have smart meters installed  _end_ where to  _end_ its a office conversion to flat ,INT-va1appin09-1453399217472-5559,Purchase Pricing Enquiry,1.58172454352,Purchase Pricing Enquiry
i am having trouble signing into the rewards website,INT-sv1appin05-1438111485422-85601,"Discounts, Offers, Promotions",1.10752339966,Account Management
 how do i change my password,ID1186535860,Account Management,1.17585205378,Account Management
can you tell me if i still have homecare cover i have used it before,INT-sv1appin09-1453124632247-224725,Purchase Pricing Enquiry,0.332427114942,Purchase Pricing Enquiry
 i am having some trouble trying to reserve an item online,INT-va1appin06-1438006203259-77622,Account Management,-0.508904216952,Website Issue
" i have an issue regarding a payment that i am being told i have to make  on 61614 i had issues with a payment going through for my citibank credit card and had to authorize a payment over the phone  t authorized the payment for 2136 dollars but did not cancel the other payment so my account was drafted twice for ts amount  ultimately over-drafted my account  i do not feel that i should have to pay the credit line that was added to my account for ""overdraft coverage"" since ts was citibanks mistake in not processing my payment on time the first time i placed it can you help",ID1147757699,Billing & Payments,1.26889559096,"Modifications, Cancellation and Refunds"
wch headboard goes with ts bed please,INT-va1appin08-1438676394466-89393,Product or Service Details,0.487245565654,Product or Service Details
 how to i claim my rewards ,INT-va1appin08-1437077560541-16891,"Discounts, Offers, Promotions",1.5991092625,"Discounts, Offers, Promotions"
how do i sign up for a fixed price on line as your web site quoted does not allow me,INT-sv1appin07-1453207827256-233530,Purchase Pricing Enquiry,-0.16967900525,Purchase Pricing Enquiry
is there a way to see the acct number associated with a bill that i set up everytng seems to only show the last 4 characters of the account  i want to be able to see the entire account number  is it displayed anywhere,INT-va1appin10-1438029552181-79631,Account Management,0.862695793059,Account Management
i just want to know how much my bill is for my gas,INT-sv1appin06-1453197036271-232751,Purchase Pricing Enquiry,-0.413945349273,Billing & Payments
 _end_ i was looking to purchase a landlord pro  _end_ so if i purchased the package today,INT-sv1appin06-1453047071515-217434,Purchase Pricing Enquiry,0.825298121175,Purchase Pricing Enquiry
  i can not access my account ask to reset password twice said email has being sent i have not received on,INT-sv1appin05-1452882166577-204689,Account Management,0.836634365109,Account Management
 i would like to take landlord cover out but have no central heating in the house only gas cooker and gas fire please can you tell me best package,INT-sv1appin06-1452528324498-166288,Purchase Pricing Enquiry,1.10616681311,Purchase Pricing Enquiry
unable to book enginner for fault with central heating,INT-sv1appin06-1453053688760-218116,Scheduling Appointments,0.154076993788,Scheduling Appointments
okayi am moving to a different town and was trying to update my new addressit said to contact the bankhelp,ID1203977987,Account Management,0.20373989509,Account Management
ok as of today it shows some overdran 14729,ID1205911996,Fees and charges,-0.489020939594,Account Management
i have taken over a commercial unit as from december and want to add my details to the account currently called occupier,INT-sv1appin09-1452522318091-165295,Account Management,0.593925450404,Account Management
above product is with warranty ,INT-va1appin09-1437586249505-52109,Product or Service Details,0.9218132559,Product or Service Details
 please give me the telephone number for your homecare dept,INT-sv1appin10-1452508859604-164207,Complaints,0.736337332195,Complaints
when i started with my question is why is my balance show 000,ID663626804,Billing & Payments,0.186907367086,Billing & Payments
  richard is there any way you can waive those 35 fee,INT-va1appin06-1437140551325-20960,Fees and charges,0.780053199289,Fees and charges
 i got two service fee charged in my checking account can you check for me,ID1148090561,Fees and charges,0.127881379908,Fees and charges
i need help with my accountlinking externals account,INT-va1appin08-1437700616950-62396,Account Management,0.93634160634,Account Management
 i have a question regarding the rewards associated with my account,INT-sv1appin07-1436829801438-66127,"Discounts, Offers, Promotions",0.544822921779,"Discounts, Offers, Promotions"
 i had a boiler fitted not long ago and it is making a very gh pitch sound wch gets worse if i turn the heating on,INT-sv1appin09-1451377491482-73531,Product or Service Quality issues,0.962302530768,Product or Service Quality issues
im trying to log in and the password andor username that i have is not working ive tried the forgotten password but its been so long i can not tnk of my security word,ID1207925467,Account Management,1.13864133362,Account Management
  i need to dispute a wire transfer fee ,INT-sv1appin10-1438305665969-99976,Disputes,-0.0467678594293,Disputes
how do i cancel a payment scheduled for october 11th i put in 1500 instaead of 150  need to chage it,ID1206153010,Billing & Payments,0.747086240021,Billing & Payments
can you tell me why smart meters arent suitable for my  _end_ there is no chat  _end_ ok than ,INT-va1appin05-1453388558330-10498,Purchase Pricing Enquiry,1.16907824084,Purchase Pricing Enquiry
i bought the fitbit charge hr but i wanted the small one is there anyways to switch it online xxxx-xxxx-3053 did my order even go through,INT-va1appin06-1445144918849-47994,Shipping  & Order Status,-0.137934734621,Ordering Process
i was cut off from a previous advisor who was going to look at reducing my costs,INT-sv1appin08-1453217917447-234756,Purchase Pricing Enquiry,0.632407054226,Purchase Pricing Enquiry
however i see in my statements that there are charges for using citibank atms even when i use a citibank atm,ID1099044582,Fees and charges,0.52211526481,Fees and charges
im an aupair so i dont keep much money in my account because i dont make much money so ts morning i was checking my account and i found i had a 34 overdraft fee i dont use much cash so i trust my citibank app when it says i have money to spend in my checking account so it shows me 20i know how much i can spend i was never told there was an overdraft fee that is pretty much a quarter of what i make a week so i was wondering why the mobile app is not updated,ID1202989240,Fees and charges,0.332988301367,Fees and charges
 what is the best you can do for me for home care 4 cover,INT-sv1appin06-1453196032819-232689,Purchase Pricing Enquiry,1.04240185916,Purchase Pricing Enquiry
need help for a online account  _end_ norma burbidge  _end_ 6a lyndhurst close neasden london nw10 ,INT-va1appin10-1453893809255-63918,"Modifications, Cancellation and Refunds",0.047550083833,"Modifications, Cancellation and Refunds"
on my account it states that some of the info is not available and i can,INT-sv1appin06-1453222964122-235579,Account Management,0.246369859433,Account Management
the website keeps crasng,INT-va1appin06-1437380993635-34087,Website Issue,-0.227974557411,Ordering Process
i been trying to contact citibank since 8am so the block can be removed off of my account but the number keep saying its closed,ID1150052437,Account Management,0.521701694116,Account Management
my boiler is not clicking on to deliver hot water it is heating the radiators no problem but wont kick in for the hot water,INT-sv1appin10-1453216391368-234539,Scheduling Appointments,0.158648689528,Purchase Pricing Enquiry
ive always paid my bills and one month ago i receive a bill of almost 900 p,INT-sv1appin06-1453192938200-232501,Billing & Payments,0.102005058702,Billing & Payments
i want to get a quote for a new radiator,INT-sv1appin05-1452004819721-112283,Purchase Pricing Enquiry,0.234444204124,Purchase Pricing Enquiry
 do capital one waive atleat one over draft fee once per year,INT-sv1appin08-1436891321194-69079,Fees and charges,-0.263512925519,Fees and charges
looking to take homecare can i include cover for our gassier in the same policy,INT-sv1appin06-1453132772275-225691,Purchase Pricing Enquiry,1.31626776281,Purchase Pricing Enquiry
afternoon _end_ since updating my tariff with british gas my payment date seems to have changed from the first of every month to the 12th for budgeting purposes i desperately need for ts to change back to the 1st how do i go about rectifying ts matter please _end_ miss elaine haynes 47 ch63 5ne 26091969,INT-sv1appin05-1452867815339-202885,Billing & Payments,0.418646999696,Billing & Payments
where do i find my rewards information,INT-va1appin05-1437751926037-65937,"Discounts, Offers, Promotions",1.5991092625,"Discounts, Offers, Promotions"
 my name is patrycja i wanted to make new account and register my gas and electricity as i just move in to new house about month ago but i cant find my customer reference number and the website cant find my address at all,INT-sv1appin05-1452518649672-164869,Account Management,0.632168376463,Account Management
id like to buy homecare 4 please,INT-sv1appin08-1453126140836-224871,Purchase Pricing Enquiry,0.0572315287068,Purchase Pricing Enquiry
 tony could you confirm the exact delivery address to rm3 9fj,INT-va1appin07-1437392422854-34588,Ordering Process,-0.417050340429,Shipping  & Order Status
i was told that if my accounts had a balance of 20000 there would never be a service charge and yet you charged me 20 for march,ID1099331789,Fees and charges,0.995129864588,Fees and charges
i need the items i am ordering on line before next saturday and i am not sure how to change the spping options,INT-sv1appin05-1445198111687-988,Shipping  & Order Status,0.483640426395,Shipping  & Order Status
