XTest,sessionId,y__true,y_pred,y_prob_max
  i have an existing plan nad would like to upgrade my phone,int-sv1appin01-1395630449061-7027,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.42094692591
i would like to query my recent account wch is 20 above the plan and i have looked at the account and cannot understand as there is no detail shown,int-sv1appin01-1395471472601-4158,bill explanation,bill explanation,0.45101787939
 im on a prepaid 30 a month im finding it doesnt give me enough call  i need to top up what is the best option,int-sv1appin01-1394079366050-8885,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.379416322321
yah switch to a plan under her name,int-sv1appin01-1394510571660-19728,Setup/Register Account Online,phone + plan (international/data) Upgrade/Downgrade,0.52178355669
  i dont have cancellations on my plan but ive got handset fee still to pay how would it work if i cancel my plan would i have to pay the fees out right or could still do it monthly ok,int-sv1appin01-1395658456494-7874,Make payment,Make payment,0.312002933226
since the rain yesterday im not getting many channels,ID1222025709,Product or Service Quality issues,Product or Service Quality issues,0.36455816062
 can you check available ports at a new address we are tnking about moving,int-sv1appin01-1396255264632-26578,Others,Others,0.768984773891
  i would like to know if its possible to purchase the samsung galaxy s4 from an optus store if so how much,int-sv1appin01-1394518015223-19988,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.616620670326
i am not receiving emails with joh1135txrrcom how do i fix it,ID1222059086,Product or Service Quality issues,Product or Service Quality issues,1.23703550625
i want to discuss my plan  am i able to discontinue with at t without penalities,7.32E+17,Cancellation and Retention,Cancellation and Retention,0.363284789055
my internet speeds are not consistent enough to justify the cost,ID1227101924,Product or Service Quality issues,Product or Service Quality issues,0.525044945474
i already have an optus mobile can i bundle that with a new plan,int-sv1appin01-1395548406765-5385,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.87001557902
tv box not getting signal,ID1234577640,Product or Service Quality issues,Product or Service Quality issues,0.259015598988
 i am wondering how much it would be for me to opt out of my plan early,int-sv1appin01-1394271984277-14138,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.357714700768
 rachel unfortunately i have gone over my data and it is quite expensive i am wondering if i can add on a data pack to make it a bit more affordable for ts month i have already added on some data ts month,int-sv1appin01-1394435863629-17195,Data top up,Data top up,0.92505235675
 i recharged my prepaid mobile phone on monday with a 5 dollar top up but the amount has not been credited to my balance,int-sv1appin01-1395773775575-11992,Setup/Register Account Online,Promotions & Discounts,0.200716290594
ive purchased a wireless router and i need to replace the one time warner installed how do i go about activating my new modem,ID1227667638,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.63636028433
last night i ordered ipad air online i am not sure it was processed correctly i didnt get any emails,int-sv1appin01-1394236353560-13372,Order Status,Order Status,0.196955643878
my samsung galaxy tablet will not turn on,int-sv1appin01-1395019298564-6818,Device settings,phone + plan (international/data) Upgrade/Downgrade,0.330684103386
internet for tv not working,ID1232236370,Product or Service Quality issues,Product or Service Quality issues,0.430647940598
 im not sure if it worked for my account but i was wanting to add 1gb of data for my phone just for ts month only as im about to go over monthly data usage i attempted to do it via the optus website im not sure if it worked r u there,int-sv1appin01-1391422184799-11775,Data top up,Data top up,0.380601824453
we have stopped receiving emails from an address that has worked fine for several year  ive checked junk mail and our anti-virus quarentined files and there is notng there  why would those emails stop coming thru,ID1228516581,Product or Service Quality issues,Product or Service Quality issues,0.837221959401
 do you have cable service at unit3 127-129 somerville road yarraville 3013,int-sv1appin01-1395465352002-4045,Others,Product or Service Quality issues,0.199305116397
how do i add some extra one off data to my plan for ts month,int-sv1appin04-1394609739334-22969,Data top up,Data top up,0.368823814958
recently purchase a 4k ultra hd tv and hooked up my cable box through the hdmi 1 smart tv does no recognized the hdmi port,ID1232673315,Product or Service Quality issues,phone + plan (international/data) Upgrade/Downgrade,0.610025966841
  my username is levimikitiuk i am currently on the 500gb naked broadband plan 100 pm i would like to upgrade to the unlimited data plan for 100 i was told i can do ts,int-sv1appin01-1395014372967-6657,Fixed internet only plan,phone + plan (international/data) Upgrade/Downgrade,0.25604496696
what is the fee for cancellation of the 2 iphone plans,int-sv1appin01-1394842223954-3819,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.612265075702
i am locked out,ID1219770284,Product or Service Quality issues,Activate Device/Service,0.24903561164
  im scott yesterday i applied online for an ipad air but have lost order number ok,int-sv1appin04-1394767911960-2001,Order Issues,Order Issues,0.261920917065
i would like to update to kitkat atleast,7.42E+17,phone + plan (international/data) Upgrade/Downgrade,Setup/Register Account Online,0.601087498102
 van i would like to terminate one of my services please,int-sv1appin01-1394278594607-14230,Cancellation and Retention,Cancellation and Retention,0.456519738542
not sure what service i havebut i cant remember my password i would like to access hbo go,7.23E+17,Setup/Register Account Online,Product or Service Quality issues,0.861568485814
what channel does the texans game play on today,ID1219762144,Others,Product or Service Quality issues,0.511120362703
thanks for waiting i checked and see that the service contract ends on xxxxxx2015 and you can upgrade for a new handset and plan with the early upgrade fee of 600 incl gst if you upgrade now the fee will apply on your next month bill,int-sv1appin01-1395794554847-12810,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.30105881326
how do i make payments auto to my gophonenl act,7.23E+17,Make payment,Make payment,0.4268355489
a couple of questions i have several phones need to know when the next two upgrade windows are also need to know hthe best option for a euro program for my daughter in luxemburg august 15th thru december 15th ,7.44E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.559062130026
 i would like to change my plan i am currently on a entertainment bundle,int-sv1appin01-1395726663615-10487,phone + plan (international/data) Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.329320980566
how to check twc wifi internet speed without connecting your laptop directly to your modem or router,ID1236259694,Product or Service Quality issues,phone + plan (international/data) Upgrade/Downgrade,0.205928876389
"i phoned for assistance ts morning as cant login to my account and was getting an error message saying i wasnt authorised was given a new login and sent a password now its saying ""that doesnt seem right""",int-sv1appin01-1395547564457-5375,Product or Service Quality issues,Product or Service Quality issues,0.587548702505
rose i am interested in changing my prepaid optus plan to a monthly plan would like to keep my number though,int-sv1appin01-1394099555358-9479,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.645612159883
i was wondering if it is possible to set up a guest wireless access with my router,ID1229928626,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.262371135415
i am try to login to check my mob bill,int-sv1appin01-1394864843763-4276,Product or Service Quality issues,Product or Service Quality issues,0.206490585232
can i record two shows and watch another show,ID1222142647,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.123313139038
i tnk atts terminology is confusing  t called it a july payment well i made a payment in july  i tnk t are referring to a payment for july service due in august wch i would call my august payment  ill just go ahead and pay it online in my account,7.42E+17,Make payment,Make payment - Reinstate/Restore service,0.0816230784721
 i am a little confused as to why my bill is so large ts month,int-sv1appin01-1395613475749-6362,bill explanation,bill explanation,0.137907520483
i would like to purchase a 24 months plan at 10 per month i have an optus mobile how do i get the 25 discount,int-sv1appin01-1394414986555-16484,phone + plan (international/data) Upgrade/Downgrade,Promotions & Discounts,0.583934955286
what category are my uploaddownload speeds,ID1226834874,Product or Service Quality issues,Product or Service Quality issues,0.872031271928
  i wanted to know how to cancel the smart insurance on one of my iphones,int-sv1appin01-1395788331071-12531,Cancellation and Retention,Cancellation and Retention,0.712843844564
i have received two reminders for my overdue mobile phone bill but not received the actual bill ts happened last bill too as t still had my wrong email address i phoned last time and updated ts but still am not receiving my bills either via email or post,int-sv1appin01-1395362015421-1352,Product or Service Quality issues,Product or Service Quality issues,0.580378124915
 i cant remember my username and password but have definately signed up my mobile number is 0432797837,int-sv1appin01-1395131392877-10488,Product or Service Quality issues,Product or Service Quality issues,0.328102286994
yes i wondering if i could get a extension on last months bill n ts months bill,int-sv1appin01-1394590477524-22254,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",0.368761292951
i can longer see channels greater than 20 on our tv that has the hd box working fine until the middle of last week,ID1228553008,Product or Service Quality issues,Product or Service Quality issues,0.740634279537
trying to log into my account i tried to create one and it says i already have one so im trying to get my information,ID1229963069,Product or Service Quality issues,Setup/Register Account Online,0.356730027295
download speed is about 12 what it should be,ID1220558094,Product or Service Quality issues,Product or Service Quality issues,0.704979270397
i dont understand why i was recently charged a late payment fee,int-sv1appin01-1395026076342-7062,bill explanation,bill explanation,0.750326833975
can you help me cancel a discount in my account,7.41E+17,Cancellation and Retention,Promotions & Discounts,1.89937675497
  richard im moving and im looking at your home phonebroadband bundle but im wondering how long it will take to be connected,int-sv1appin01-1395705342536-9603,Fixed internet only plan,Fixed internet only plan,0.0947732378957
unfortunatley my new office has very poor optus reception so i need to move to telstra],int-sv1appin01-1395038907277-7498,Product or Service Quality issues,Product or Service Quality issues,0.960759181637
 i just wanted to let you know ill be paying my bill thats overdue ts wednesday coming,int-sv1appin01-1396209726787-24987,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",0.260531551723
i am on pre-paid 30  7 more days to go if it were to finish will i be able to still receive calls incoming calls,int-sv1appin01-1394601276192-22681,Details of existing plan,Product or Service Quality issues,0.397891624938
why my speed is not 50 mbps,ID1219155477,Product or Service Quality issues,Product or Service Quality issues,1.25896901948
am i hooked up to cable,ID1223775149,Product or Service Quality issues,Product or Service Quality issues,0.24676661076
 just wanted to know if optus have a bundle deal that includes unlimited mobile home phone foxtel amp internet with internation calls also amp if so how much per month,int-sv1appin01-1394563023714-21238,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.841599528205
i am tnking of switcng over to t mobile,7.41E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.247845558505
"{""product soughtmobilephone} {""alternate product sought} just have a query is there a bunde where we can get mobile internet and home phone mobile intent and home phone not mobile internet sorry",int-sv1appin01-1395539891959-5230,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.828474550122
 my bill comes through a internet connectins wihc has been bee hacked my optru bill next due next neew i have the alternater accoountbut how wiil i get me bill,int-sv1appin01-1394337477687-15201,Product or Service Quality issues,Product or Service Quality issues,0.682988167371
i would like to know about canceling service to my 646 and 647 numbers,7.24E+17,Cancellation and Retention,Cancellation and Retention,0.286716369298
i am just wondering is there a way to add more data to my mobile plan,int-sv1appin01-1394596662029-22474,phone + plan (international/data) Upgrade/Downgrade,Data top up,0.432262622583
 i wish to look at upgrading my internet account possibly to 200gb plan is ts available for me at 90 per month ,int-sv1appin01-1394430523648-17036,Fixed internet only plan,phone + plan (international/data) Upgrade/Downgrade,0.430933435622
i lost my phone,int-sv1appin01-1391389514105-11156,Lost & Found,Make payment - Reinstate/Restore service,0.659392243601
  my name is steve im trying to activate sim i have changed from prepaid to post and have same number but old sim doesnt fit in new phone and cant activate new sim order 37575034,int-sv1appin01-1395648076270-7648,Device settings,Device settings,1.15220802038
 there im looking to upgrade my account id like to get an iphone 5s and i really need to explore the option of an ipad mini for work use not sure what packages are available,int-sv1appin01-1394607012200-22888,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.858184212659
how can i change my mobile broadband plan,int-sv1appin01-1395539028171-5217,Fixed internet only plan,phone + plan (international/data) Upgrade/Downgrade,0.151343258858
  i would like to enquire about getting home phone and internet at my home for my small business,int-sv1appin04-1394605971677-22856,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.304867391896
want to set up and locate external twc wifi,ID1225032511,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.596979864511
 if i sign up for a 35 or 60 sim plan will i still get the 10 off the entertainment bundle,int-sv1appin01-1394497831108-19153,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.299135780532
i have static and wondering if you can resend a signal,ID1230593780,Product or Service Quality issues,Product or Service Quality issues,0.485171392234
  i am looking for a bundle that includes broadband and 2 mobile phones ts is for my husbands business and i just wanted to check if anytng is available with optus,int-sv1appin01-1395034144064-7338,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.588718054581
 i have just moved to 1-29 bunn st and have been advised by dodo my previous supplier that t are not able to move my internet to that address id like to make sure that you will be able to set an internet connection at my current address,int-sv1appin01-1395108495638-9755,Others,Others,0.432179958118
if i add it doigive 10 extra,int-sv1appin04-1394801333193-2659,Data top up,Data top up,0.213645610502
  matt ishtpreet kaur dob 30 dec 1967 12 currawong street ingleburn nsw 2565 i ordered new phone and order number is 37346151 i did not receive the 150 voucher,int-sv1appin01-1394532445904-20361,Order Status,Order Status,0.493591868356
 i need to no if i can buy credit for a phone on a plan,int-sv1appin01-1395538000372-5196,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.310786983892
chesca i have just received my bill and am shocked to see that i have been billed for 18419 for data last month on service 0427233239 when i rarely use the internet,int-sv1appin01-1394954976905-5770,bill explanation,bill explanation,0.771704219983
 i would like to confirm of i add the 10 per day travel pack it includes 50mb data and unlimited national international calls and texts from the us to both aystraluan and us numbers oops - australian,int-sv1appin01-1395700971913-9401,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.519954902239
i went to get a new phone because i am eligible for an upgrade and apparently because i have a small crack in my phone i am not eligible to get a new phone with the next plan i am wondering how many people the next plan actually benefits because now i am stuck paying off my phone or having a phone that doesnt hold a charge until it is payed off ,7.42E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.484329571639
how do i set up caller id on tv,ID1224658396,Setup/Register Account Online,Setup/Register Account Online,0.694527564426
can you please tell me why my optus bill is not the usual 6699 it is each month,int-sv1appin01-1394355650302-15477,bill explanation,bill explanation,0.597622920088
 lia i received my bill for optus couple of days ago the bill for last month was gone over my plan i am having trouble to understand the bill i was just wondering if u could help me thanx my phone number is 0431388332 and my account number is 9729 5174 0001 89,int-sv1appin01-1394881437607-4504,bill explanation,bill explanation,0.102939261812
last night i wanted to record an 8pm show and i already had 2 9pm shows recording  the set up kept telling me i had to cancel one of the 9pm shows,ID1226154862,Product or Service Quality issues,Cancellation and Retention,0.542345330205
 i am lil confused to see my internet usage,int-sv1appin01-1394370470335-15626,bill explanation,bill explanation,0.0819215807404
 i would like to know if cable is available at my address i checked the coverage map and it says so but i want to be sure my address is unit 13 8-16 virginia street rosell nsw 2142 existing tel is xxxxxx-9232,int-sv1appin01-1394103349685-9565,Fixed internet only plan,Fixed internet only plan,0.232992828484
just want to know how much it will cost me to add a new line today in my current plan with a samsung galaxy s 5 deux years contrat,7.24E+17,Add a Line,phone + plan (international/data) Upgrade/Downgrade,0.152931942102
what is my password have to get new pc,ID1228823581,Product or Service Quality issues,Product or Service Quality issues,0.256842703818
i personally went to carindale shop to cancel my internet but kept my mobile because i moved into brisbane city,int-sv1appin01-1394254413108-13828,Cancellation and Retention,Cancellation and Retention,0.405452155845
upgrade,ID1222183202,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.40601179469
  my phone has been on sos only all day i paid my bill and t sai the restored the service however its not working,int-sv1appin01-1394164182854-11507,Make payment - Reinstate/Restore service,Product or Service Quality issues,0.66605384756
  craig im on an optus 12900 bundle how much to change to 11500 plan ok,int-sv1appin01-1394352542917-15438,phone + plan (international/data) Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.250071799429
iphone 5 model  a1429,int-sv1appin01-1394740065997-1075,Unlocking Device,phone + plan (international/data) Upgrade/Downgrade,0.17199874554
 i am unable to make outgoing calls or access internet via 34g it has been ts way since i activated my replacement sim,int-sv1appin04-1394943913235-5586,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.234728296958
  i need advice on unlocking my iphone i do not have internet at the moment - is there a number a can call to do ts manually,int-sv1appin01-1395117923481-10113,Unlocking Device,Unlocking Device,0.620233472021
  i just smashed my phone screen and was wondering how long it takes for new phones to be delivered,int-sv1appin01-1395665596993-8058,Order Status,Order Status,0.279636836079
 im just enquiring when im eligible to upgrade my plan,int-sv1appin01-1395016565101-6727,Contract Information,phone + plan (international/data) Upgrade/Downgrade,1.14539845702
wch modemwifi combo is best for me ,ID1231324382,Details of existing plan,phone + plan (international/data) Upgrade/Downgrade,0.0816660590942
just received my latest bill and got a shock of it optus is charging me both the entertainment bundle and internet bundle at the same time,int-sv1appin01-1395119644226-10177,bill explanation,Bundles Upgrade/Downgrade,0.279087002965
forgot my twc id and password,ID1232193916,Setup/Register Account Online,Product or Service Quality issues,0.372284970144
gday henry i have bought an apple iphone 4 from optus and i cannot get any coverage in the area where i live it is the worst phone i have ever had and the optus service is atrocious,int-sv1appin01-1395800623664-13060,Product or Service Quality issues,Product or Service Quality issues,0.246181390843
 how do i find out the most recent calls made in my landline,int-sv1appin01-1394260594222-13952,Setup/Register Account Online,Product or Service Quality issues,0.431512854119
i seem to have forgotten my password  i remember the first security question but have no idea what i put for the second one,7.23E+17,Setup/Register Account Online,Product or Service Quality issues,1.0632491006
outage,ID1226151583,Others,Product or Service Quality issues,0.268169195341
how do i log in to my account,int-sv1appin01-1394207560142-12532,Product or Service Quality issues,Product or Service Quality issues,0.433467331228
i work for primerica i know we get a discount how do i get it to see what i could get with you guys i believe its 20 off,7.23E+17,Promotions & Discounts,Promotions & Discounts,1.24963871694
regarding modem change,ID1219354045,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.14743282787
  ive got an existing phone and broadband connection with optus can i sign up to one of your bundles or do i have to call the sales line,int-sv1appin01-1395876419129-15612,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.771386351975
tv and internet not working,ID1224519779,Product or Service Quality issues,Product or Service Quality issues,0.807878739826
 there im just looking at my bill for last month and for some reason its charged me for 2 periods of internet so its charged for the month ive used and the upcoming month,int-sv1appin01-1395881708604-15861,bill explanation,bill explanation,0.720774137953
how can i upgrade my modem,ID1232211941,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,2.04035953682
 i have applied to get the bundle on my home phone and need to confirm when someone will be coming out,int-sv1appin01-1394758889981-1680,phone + plan (international/data) Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.213689717472
  i was wondering what the proposed price for the sony z2 is to buy out right when its released ,int-sv1appin01-1395659371241-7891,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.664394428496
 i was asking in regards about the change of ownersp form,int-sv1appin01-1394770603867-2086,Setup/Register Account Online,Setup/Register Account Online,0.97626228707
i get a busy signal when i call my phone to retreive my messages,ID1219954452,Product or Service Quality issues,Product or Service Quality issues,1.30311365553
how to i buy a phone from website to switch out an existing for,7.46E+17,Order Equipment,phone + plan (international/data) Upgrade/Downgrade,0.470588759214
 victoria i am in cna and cant use my phone i was on a chat with optus last night but it timed out ,int-sv1appin01-1395015227921-6688,Product or Service Quality issues,Product or Service Quality issues,0.210395263072
my set top box keeps turning off and some channels dont come in at all,ID1232184898,Product or Service Quality issues,Product or Service Quality issues,0.160411093271
 30 gb plan month to month plan is ts included wii modem,int-sv1appin01-1394917434096-5102,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.78105343239
how long after i pay it can my service be restored,int-sv1appin01-1391561061284-15156,Make payment - Reinstate/Restore service,Make payment - Reinstate/Restore service,0.942661230321
no phone service,ID1229907981,Product or Service Quality issues,Product or Service Quality issues,0.393961974814
i need to know my twc id  unable to log in and the forgot my password fails none of the email addresses i would have used for the account work,ID1223384717,Product or Service Quality issues,Product or Service Quality issues,1.10022647579
  i already have an optus mobile on a contract - would i be eligible for the 25 discount if i purchased an ipad air plan through you guys,int-sv1appin01-1395665582791-8057,Promotions & Discounts,Promotions & Discounts,0.705690423434
i have an optus broadband 3g modem already what plans are available i can only see mobile phone plans on the website,int-sv1appin01-1394755053258-1556,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.576515108059
i was wondering if i could arrange a payment plan please,int-sv1appin04-1394601011761-22670,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",0.472183663083
 my wife wants to upgrade her mobile phone to either samsung or applelooking at the best fit for her,int-sv1appin01-1394972907850-5955,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.509330270469
 i need to change the password on one of my secondary email accounts but since it was changed to a temporary password after being hacked a couple of weeks ago i dont have the temporary password on me,int-sv1appin04-1394903443742-4868,Product or Service Quality issues,Setup/Register Account Online,0.647253089102
your speed sucks,ID1230129001,Product or Service Quality issues,Product or Service Quality issues,0.94445486792
we picked up a new cable boxremote today and we are having fits with trying to program the remotewe have tried every way possible and cannot get it to work  can you help,ID1233585304,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.500506514558
 every time it rains my home phone stops working very frustrating,int-sv1appin01-1395804156079-13220,Product or Service Quality issues,Product or Service Quality issues,0.339353375085
 could you tell me if ts imei is unlocked xxxxxxxxxxxx461,int-sv1appin01-1395881814609-15865,Unlocking Device,Unlocking Device,1.1005521112
  there i have 4s and the screen smashed on the weekend i am due for an upgrade on my phone so was wondering how to go about it i am also interested in paying less than my current plan,int-sv1appin01-1395624166826-6764,Product or Service Quality issues,phone + plan (international/data) Upgrade/Downgrade,0.80568341927
wanting to cancel optus alerts for my mobile,int-sv1appin01-1394612947767-23044,Cancellation and Retention,Cancellation and Retention,1.08645530307
 i was speaking to someone today about getting an ipad mini on the 4850 plan a month 4gb 16gb ipad,int-sv1appin01-1395040581585-7545,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.164002417456
 i would like to know why my data usage has gone up so much as my plan reset the other day and ive already used 181mb supposeidly,int-sv1appin01-1395718723454-10173,bill explanation,bill explanation,0.357850016065
phone dont have a dial tone,ID1224179630,Product or Service Quality issues,Product or Service Quality issues,1.18315548651
gday i try to send sms to top up my data but is failed what is the problem might be ,int-sv1appin01-1394362527221-15549,Data top up,Product or Service Quality issues,0.250199112677
 em i have received one ohone today but ordered 2 can you check where the other one is,int-sv1appin01-1394773021998-2147,Order Status,Order Status,0.482123634855
can i cancel my service without a charge,7.24E+17,Cancellation and Retention,Cancellation and Retention,1.16067487301
i need to activate my modem on my account,ID1224933821,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.167345948189
internet speed,ID1222603741,Product or Service Quality issues,Product or Service Quality issues,0.842872266519
i would like to cancel the data plan for ts ipad,7.32E+17,Cancellation and Retention,Cancellation and Retention,1.05403865636
using my own router,ID1223712152,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.561202698214
 i was wondering if i could buy some extra data because i have just exceeded my plans data,int-sv1appin01-1394098131118-9442,Data top up,Data top up,0.256256648835
"cable constantly stuck on a channel and will not let me change to another  ""xxx is currently not available  please try again later"" error message",ID1237045810,Product or Service Quality issues,Product or Service Quality issues,0.426647843385
just wanted to see if i can get an extension on my home phone bill,int-sv1appin01-1395768501549-11807,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",0.861161521702
  just wondering how i go about trying to get a phone on a plan,int-sv1appin04-1396302112013-20305,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.277167284855
box contiunally messes upsounds as if it is rebooting,ID1224313300,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.734476889136
  i was talking to nicole p but my connection dropped out we were about to sign up for cable broadband,int-sv1appin01-1394925715563-5244,Fixed internet only plan,Product or Service Quality issues,0.553071996969
 my previous sim card was expired and i am overseas i have a friend went to picked up a new sim card for me but he couldnt activate for me my number is 0413415231 its a pre-paid mobile,int-sv1appin01-1394521527103-20098,Device settings,phone + plan (international/data) Upgrade/Downgrade,0.132926855943
i just put in 10 credit and i still cannot make a phone call,int-sv1appin01-1395786844422-12465,Data top up,Promotions & Discounts,0.125170533679
locked out of account,ID1222416983,Activate Device/Service,Activate Device/Service,0.408164980032
 amanda i am currently in the plippines at the moment is my roaming off coz i dont want to do roaming on my mobile at all,int-sv1appin01-1395704387193-9560,Cancellation and Retention,phone + plan (international/data) Upgrade/Downgrade,0.72897405198
i will be canceling my other two lines soon,7.25E+17,Cancellation and Retention,Cancellation and Retention,1.07887158048
good thanks i would like to add a line via the next payment is that ok,7.23E+17,Add a Line,Add a Line,0.533133840009
can i please add a data too up to my data plan,int-sv1appin01-1394338912611-15226,Data top up,Data top up,0.893246168847
 i received a refund for ac no 9556 6815 0001 82 ts is for my old employer can i have the refund credited to the credit card used for payment s if i return the cheque,int-sv1appin03-1391476475548-9373,Promotions & Discounts,Promotions & Discounts,1.6790679633
 i am suppose to have two months credited to my account and i have spoke to someone saying the credit hadnt been applied yet and he would fix it and it still hasnt been fixed,int-sv1appin02-1391461150061-12622,Promotions & Discounts,Promotions & Discounts,1.43243161957
 brendan - just wondering what the best deal is you can do for me to upgrade my phone on 0409501978 please i want the same plan and an iphone 5s please,int-sv1appin01-1395633081430-7128,Promotions & Discounts,phone + plan (international/data) Upgrade/Downgrade,1.18294429888
 are you able to add an extra gb to my plan ts month ,int-sv1appin01-1396217132076-25133,Data top up,Data top up,0.628347380597
my mobile is coming up with sos only and i cant send texts or make calls,int-sv1appin01-1396306708796-28482,Product or Service Quality issues,Product or Service Quality issues,1.64015936495
 does your my plans bill in minutes or seconds,int-sv1appin01-1396232753570-25782,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.569228154473
i am logining into my account via the optus website and i cannot get past the link my optus service page i want to check my billing info and change the email address i was assigned a few weeks ago,int-sv1appin01-1395367311205-1560,Product or Service Quality issues,Setup/Register Account Online,0.21830125315
service unacceptably slow,ID1229271301,Product or Service Quality issues,Product or Service Quality issues,1.06391449971
i would like to check my wifi password,ID1223640198,phone + plan (international/data) Upgrade/Downgrade,Setup/Register Account Online,0.186286077397
 i was just wonder two tngs my bill had 4445cr written on it does ts mean i have a credit on my account,int-sv1appin01-1395728796704-10563,bill explanation,Promotions & Discounts,0.564982428127
 i have previously had a woolworths prepaid 2900 for 45 days optus monthly plan and need to have another plan as it expires on 24 of ts month looking at what other options are available to me with similar options thanks pam,int-sv1appin04-1394618865550-23174,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.802344931703
i am enquiring about updating my handset but staying on my contract i am not interested in doing the whole send it in cause i have been through it before and its rediculous yes i currently have an iphone,int-sv1appin01-1394892427370-4660,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.325794313227
no calls etc no reception bars service is 0413985185 have had issues for around 1 hour,int-sv1appin04-1391652759932-12363,Product or Service Quality issues,Product or Service Quality issues,2.39798482099
i can not get nbc on my twc it says i have it parentally blocked but i do not,ID1227727858,Activate Device/Service,Product or Service Quality issues,0.416337252144
okay so the 11595 was a late payment is ts 21st of every month the due date for my bill,int-sv1appin01-1394419761566-16653,Others,"Payment Status, Arrangement and Issue",0.159040568334
i have a fusion account how can i check the usage and also pay the bill online,int-sv1appin01-1396086833819-22839,Setup/Register Account Online,Setup/Register Account Online,0.164464882942
internet latency,ID1230055055,Product or Service Quality issues,Product or Service Quality issues,0.682988167371
  calix im looking at switcng to optus broadband adsl plus home phone bundle 115 plan tried to do it online but my internet is too slow,int-sv1appin01-1396088957844-22877,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.496454345828
yes network channel 53 is very pixelated,ID1224165951,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.854904869069
